# Semihemispheric monthly emissions for H-1211 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2025-04-14 13:36:03.058406+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_monthly_emissions_box0,Semihemispheric_monthly_emissions_box1,Semihemispheric_monthly_emissions_box2,Semihemispheric_monthly_emissions_box3,Semihemispheric_monthly_emissions_1-sigma_box0,Semihemispheric_monthly_emissions_1-sigma_box1,Semihemispheric_monthly_emissions_1-sigma_box2,Semihemispheric_monthly_emissions_1-sigma_box3
1973,1,1973.0,-7.704661775847002,7.184734527930468,7.881744382942915,-9.074529486883133,1.5459297399958574,2.2836487795707967,1.9989349658779292,1.4937887031211459
1973,2,1973.08,-7.704661775847002,7.184734527930468,7.881744382942915,-9.074529486883133,1.5459286970912163,2.2836494317482243,1.9989422789629547,1.4937726755833425
1973,3,1973.17,-7.704661775847002,7.184734527930468,7.881744382942915,-9.074529486883133,1.5459277420926503,2.283650139144646,1.9989496855282518,1.493756734243985
1973,4,1973.25,-7.704661775847002,7.184734527930468,7.881744382942915,-9.074529486883133,1.5459268742686707,2.283650903620901,1.9989571997445357,1.4937408517555648
1973,5,1973.33,-7.704661775847002,7.184734527930468,7.881744382942915,-9.074529486883133,1.5459260958093617,2.2836517248119144,1.9989648127257718,1.4937250502486035
1973,6,1973.42,-7.704661775847002,7.184734527930468,7.881744382942915,-9.074529486883133,1.5459254091631323,2.283652601041149,1.9989725063661588,1.4937093690223235
1973,7,1973.5,-7.704661775847002,7.184734527930468,7.881744382942915,-9.074529486883133,1.5459248149537466,2.2836535317197133,1.9989802750107284,1.493693819947343
1973,8,1973.58,-7.704661775847002,7.184734527930468,7.881744382942915,-9.074529486883133,1.5459243136549816,2.283654515816109,1.99898811060049,1.4936784187460175
1973,9,1973.67,-7.704661775847002,7.184734527930468,7.881744382942915,-9.074529486883133,1.5459239051664742,2.2836555526523417,1.9989960090667847,1.4936631723807383
1973,10,1973.75,-7.704661775847002,7.184734527930468,7.881744382942915,-9.074529486883133,1.5459235892673824,2.2836566412090247,1.999003964500958,1.493648090745582
1973,11,1973.83,-7.704661775847002,7.184734527930468,7.881744382942915,-9.074529486883133,1.5459233655146978,2.2836577801048645,1.999011969325597,1.4936331860688377
1973,12,1973.92,-7.704661775847002,7.184734527930468,7.881744382942915,-9.074529486883133,1.5459232331488135,2.2836589677378303,1.9990200154857427,1.493618470519217
1974,1,1974.0,-4.972755469802946,8.294467781014026,8.325790732488246,-8.806890279197379,1.735834752474296,2.175950459009838,1.9767373493739655,1.4332093861107307
1974,2,1974.08,-4.972755469802946,8.294467781014026,8.325790732488246,-8.806890279197379,1.735836465515462,2.175950345315552,1.9767309516530054,1.4332344944147706
1974,3,1974.17,-4.972755469802946,8.294467781014026,8.325790732488246,-8.806890279197379,1.7358382461979953,2.175950384673814,1.976724728345897,1.4332598453501975
1974,4,1974.25,-4.972755469802946,8.294467781014026,8.325790732488246,-8.806890279197379,1.7358400918248709,2.17595057637957,1.9767186871298017,1.4332854035773945
1974,5,1974.33,-4.972755469802946,8.294467781014026,8.325790732488246,-8.806890279197379,1.7358420028275503,2.175950919659225,1.9767128243749081,1.433311178950278
1974,6,1974.42,-4.972755469802946,8.294467781014026,8.325790732488246,-8.806890279197379,1.735843980976857,2.1759514143553815,1.9767071333605128,1.4333371976025253
1974,7,1974.5,-4.972755469802946,8.294467781014026,8.325790732488246,-8.806890279197379,1.7358460259718183,2.175952060128837,1.976701614237968,1.4333634568187374
1974,8,1974.58,-4.972755469802946,8.294467781014026,8.325790732488246,-8.806890279197379,1.735848138337352,2.175952856934484,1.9766962650199313,1.4333899643301802
1974,9,1974.67,-4.972755469802946,8.294467781014026,8.325790732488246,-8.806890279197379,1.735850318544473,2.175953804851371,1.9766910842472323,1.4334167265047248
1974,10,1974.75,-4.972755469802946,8.294467781014026,8.325790732488246,-8.806890279197379,1.7358525678532537,2.1759549044801023,1.9766860690695058,1.4334437585473887
1974,11,1974.83,-4.972755469802946,8.294467781014026,8.325790732488246,-8.806890279197379,1.7358548879145066,2.1759561568965,1.9766812165355552,1.4334710790078948
1974,12,1974.92,-4.972755469802946,8.294467781014026,8.325790732488246,-8.806890279197379,1.7358572804814991,2.175957563531292,1.9766765242920212,1.433498706218007
1975,1,1975.0,-6.03233382148017,8.32265060253811,8.698833540240466,-8.554120294130534,1.2741100314937652,2.083558099132084,1.9150625674639972,1.3782431552376277
1975,2,1975.08,-6.03233382148017,8.32265060253811,8.698833540240466,-8.554120294130534,1.2741158812744295,2.083559552244254,1.9150566430454807,1.3782703603948157
1975,3,1975.17,-6.03233382148017,8.32265060253811,8.698833540240466,-8.554120294130534,1.274121803456659,2.0835611058780614,1.9150508612514703,1.378297650210191
1975,4,1975.25,-6.03233382148017,8.32265060253811,8.698833540240466,-8.554120294130534,1.2741277861593558,2.083562755955642,1.9150452311668116,1.3783249728656712
1975,5,1975.33,-6.03233382148017,8.32265060253811,8.698833540240466,-8.554120294130534,1.274133832768885,2.0835645023413556,1.9150397468058002,1.3783523470893564
1975,6,1975.42,-6.03233382148017,8.32265060253811,8.698833540240466,-8.554120294130534,1.2741399525350372,2.083566346940745,1.9150343977742539,1.3783798170924675
1975,7,1975.5,-6.03233382148017,8.32265060253811,8.698833540240466,-8.554120294130534,1.2741461461904484,2.0835682894382166,1.9150291820279368,1.3784073877981378
1975,8,1975.58,-6.03233382148017,8.32265060253811,8.698833540240466,-8.554120294130534,1.274152417905883,2.0835703307230573,1.9150240949585324,1.3784350790475544
1975,9,1975.67,-6.03233382148017,8.32265060253811,8.698833540240466,-8.554120294130534,1.2741587705648072,2.083572471460551,1.9150191335120001,1.3784629044026993
1975,10,1975.75,-6.03233382148017,8.32265060253811,8.698833540240466,-8.554120294130534,1.2741652089288005,2.083574713125213,1.915014293628845,1.3784908851133488
1975,11,1975.83,-6.03233382148017,8.32265060253811,8.698833540240466,-8.554120294130534,1.2741717383038382,2.083577057605835,1.915009571428304,1.3785190441088169
