# Global mole fraction growth rate for CFC-113a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-03 22:20:43.939632+00:00 
# Units: ppt 
Year,Month,Decimal_date,Global_mole_fraction_growth_rate,Global_mole_fraction_growth_rate_1-sigma
1978,1,1978.04,0.012793612878948304,0.003924556872770141
1978,2,1978.12,0.012724079552681858,0.0038353595612347045
1978,3,1978.21,0.012646099844155205,0.0037905918007939796
1978,4,1978.29,0.012563544734322033,0.0037697484086236994
1978,5,1978.37,0.012478552594050077,0.0037477958703063326
1978,6,1978.46,0.012392122481260119,0.0037015877959425815
1978,7,1978.54,0.012305233392514214,0.003613534928412915
1978,8,1978.62,0.012214266524608835,0.003487794676934133
1978,9,1978.71,0.012114380492253643,0.0033498950875944155
1978,10,1978.79,0.012001802644630067,0.0032313216096479997
1978,11,1978.87,0.01187509227047416,0.0031568752198534254
1978,12,1978.96,0.01173288469527438,0.0031407899186508877
1979,1,1979.04,0.01157312230892824,0.0031869326774825895
1979,2,1979.12,0.01139763423196833,0.003285170875294101
1979,3,1979.21,0.011210059308263038,0.0034135336879019306
1979,4,1979.29,0.011013350037536243,0.0035455843267315043
1979,5,1979.37,0.010809143114356361,0.003657564846230124
1979,6,1979.46,0.010598659274084156,0.003729549086074943
1979,7,1979.54,0.010383457249635759,0.0037480816868313994
1979,8,1979.62,0.010161037875392652,0.003720453705186545
1979,9,1979.71,0.009928250766905835,0.003672288719273731
1979,10,1979.79,0.00968355446125453,0.0036304367089934125
1979,11,1979.87,0.009427878070975514,0.003611916582676807
1979,12,1979.96,0.009163348842867626,0.003620966766088627
1980,1,1980.04,0.008892953272230211,0.003653112831311639
1980,2,1980.12,0.0086234807401425,0.003701411490538307
1980,3,1980.21,0.008362617354506625,0.0037559792883269548
1980,4,1980.29,0.008116707335594298,0.0038034696535140197
1980,5,1980.37,0.007890562515239993,0.003829249482246569
1980,6,1980.46,0.0076874351020545535,0.0038207413316213466
1980,7,1980.54,0.007509262090390873,0.003771946780326241
1980,8,1980.62,0.007353522448449914,0.0036903658596110184
1980,9,1980.71,0.007216210074575717,0.0035964113421842014
1980,10,1980.79,0.007093596176176698,0.0035100573488083056
1980,11,1980.87,0.006983131776197451,0.0034429918836030595
1980,12,1980.96,0.006883409476447335,0.0033982560016747633
1981,1,1981.04,0.0067941918102156105,0.003373247682519068
1981,2,1981.12,0.006718802474877966,0.003370595827419768
1981,3,1981.21,0.006662597368293936,0.003388515074514813
1981,4,1981.29,0.006631458867543305,0.003416715621208573
1981,5,1981.37,0.0066302184356714635,0.0034402112175956024
1981,6,1981.46,0.006661561425189442,0.0034481640995908456
1981,7,1981.54,0.006726297444758218,0.0034385145676249776
1981,8,1981.62,0.00682170729401453,0.0034191432996650705
1981,9,1981.71,0.006943475034091469,0.003405859110304507
1981,10,1981.79,0.007086653132141702,0.003411082819646447
1981,11,1981.87,0.007246698025747622,0.003439320837250749
1981,12,1981.96,0.0074186935386818635,0.0034902884979222657
1982,1,1982.04,0.00759703908528187,0.003560349162348134
1982,2,1982.12,0.007778908293591261,0.003652223632604566
1982,3,1982.21,0.007964903833130577,0.0037621208360903917
1982,4,1982.29,0.0081579911423455,0.00387745780690311
1982,5,1982.37,0.008360099859326023,0.0039817232309789456
1982,6,1982.46,0.00857136599980021,0.004062712190797462
1982,7,1982.54,0.008791114877275812,0.004114631042309203
1982,8,1982.62,0.009016706682726812,0.004140153859082562
1982,9,1982.71,0.009245307091955153,0.004150615539670116
1982,10,1982.79,0.009474615565542964,0.004158125857383509
1982,11,1982.87,0.00970392760662447,0.004171735802325135
1982,12,1982.96,0.009931420341990804,0.0041975707710339705
1983,1,1983.04,0.010153190066835299,0.0042390050047926234
1983,2,1983.12,0.010367843059181077,0.00429897730731257
1983,3,1983.21,0.010577600155828858,0.004371993847228228
1983,4,1983.29,0.010786944531267705,0.0044443600961630485
1983,5,1983.37,0.010997983573325617,0.004499368720911108
1983,6,1983.46,0.011210400996997157,0.004521622172831973
1983,7,1983.54,0.01142314179765714,0.004499355506630632
1983,8,1983.62,0.011632657417735509,0.004435389060090919
1983,9,1983.71,0.011835548769712833,0.004348860456351338
1983,10,1983.79,0.012029722759348686,0.004263738307597999
1983,11,1983.87,0.012215784256072558,0.00420015806630043
1983,12,1983.96,0.012393289839187187,0.004170547470071318
1984,1,1984.04,0.012559429426792345,0.004180885276528439
1984,2,1984.12,0.012714688777345133,0.004228642993894257
1984,3,1984.21,0.012863385784308227,0.004301912051895097
