# Semihemispheric annual emissions for CFC-113a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-03 22:20:43.977297+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_annual_emissions_box0,Semihemispheric_annual_emissions_box1,Semihemispheric_annual_emissions_box2,Semihemispheric_annual_emissions_box3,Semihemispheric_annual_emissions_1-sigma_box0,Semihemispheric_annual_emissions_1-sigma_box1,Semihemispheric_annual_emissions_1-sigma_box2,Semihemispheric_annual_emissions_1-sigma_box3
1978,6,1978.46,0.3051598241367426,0.045183906952705695,0.024820941902152564,0.03547402475616179,5.710833218948664,6.616447786435829,1.391731125497999,0.7685581894788512
1979,6,1979.46,0.2716927473678668,0.0368963411894115,0.02560989977726486,0.03939059698233427,5.714379383013227,6.614762927540233,1.388576781175045,0.7729412390132605
1980,6,1980.46,0.1946061975372043,0.024499123004465218,0.02187084310543669,0.043534550831914466,5.703650248334508,6.61787346488264,1.3870485670434305,0.7752474567866691
1981,6,1981.46,0.17836722365500898,0.013747452951289846,0.014396329406962229,0.040640749874905124,5.6962977851341545,6.622273277791227,1.3868262001070197,0.7737195816352648
1982,6,1982.46,0.2472392486881693,0.008717586564805271,0.01157947729129881,0.0394939018267406,5.701430866416551,6.624849248736335,1.3888310783978637,0.7737619530403105
1983,6,1983.46,0.32417476336757156,0.0098576391367287,0.01334610581471646,0.04247875388083772,5.720520124773841,6.623339679929404,1.3898287845129222,0.7726715983474777
1984,6,1984.46,0.3791819273000829,0.012810233702285956,0.017411594340504655,0.050073074350740786,5.731059199240626,6.622812993651104,1.3919952111700808,0.7719613546590235
1985,6,1985.46,0.4226391617924445,0.013655808122398305,0.019079755321842307,0.056394874284352754,5.728186906240701,6.624327296250362,1.3938103215180255,0.7694637578890016
1986,6,1986.46,0.42618970732608824,0.013418261135977091,0.021987667783064574,0.06086123755624783,5.733019777797179,6.6276252406501905,1.3944611235250415,0.7684849649767115
1987,6,1987.46,0.3901822274482078,0.010803659831656098,0.026935814319638655,0.0639702207586363,5.72980999245983,6.624412573063026,1.3926026530205748,0.7664705703359525
1988,6,1988.46,0.35845769550605516,0.008599659320810402,0.03440044952443442,0.06491644778087369,5.727747544733573,6.621665814507113,1.3928141218453909,0.7680382373308787
1989,6,1989.46,0.332433739158049,0.00667055528261315,0.04333102335520956,0.06628133144995067,5.721774958507603,6.622412204450496,1.3945871568208374,0.7670106089679345
1990,6,1990.46,0.30273310852747776,0.004477979987242781,0.051393605879623085,0.06908353435793609,5.708407218486712,6.62099388254557,1.393377994859632,0.7669063170845537
1991,6,1991.46,0.26685383445774763,0.004302382747668726,0.058458418663470936,0.07156076147965677,5.697042879809337,6.621679190496762,1.3961928447217549,0.7670863880674929
1992,6,1992.46,0.2541246860885991,0.0045100947243450346,0.06430621211478596,0.07486943963875149,5.706074284617447,6.623120646599927,1.3962126317754595,0.76647704855854
1993,6,1993.46,0.25974533861372356,0.00390820874609113,0.07170030899598255,0.07923734934910463,5.703484437266656,6.626102037352569,1.3968645549945973,0.7672453064922063
1994,6,1994.46,0.2481896685841695,0.003989772153525639,0.08113064690673165,0.08281835624253282,5.707609816546162,6.627084457467888,1.3976906071692985,0.7663056907863792
1995,6,1995.46,0.20440090124795063,0.0016053945693070837,0.08908386415369927,0.08319651987282675,5.708737727534499,6.629231304598462,1.399166535196992,0.7647554132172676
1996,6,1996.46,0.21411590765046637,0.006255753650186088,0.09909251272912191,0.08408073807453499,5.7207725625872765,6.62939375821979,1.4000983394832187,0.7644891160586953
1997,6,1997.46,0.2332939393088457,0.016746703917191935,0.11239928761826178,0.08924757581258543,5.725433326851829,6.631080868975533,1.4003811682196161,0.7617232825535213
1998,6,1998.46,0.2339614330641395,0.027963477096465354,0.12143126242231818,0.09384486470018172,5.724835776629774,6.627635973719217,1.3968539763549355,0.7622998182923619
1999,6,1999.46,0.20398581235085353,0.044999914280806685,0.12462874685605378,0.09498703687052361,5.726995517373374,6.627803123653926,1.3970187293203007,0.7615643885890033
2000,6,2000.46,0.1755264031605661,0.06489713876070553,0.12426946504671983,0.09378241823389834,5.738155141504631,6.628422944234193,1.3963729343779774,0.7609465007537703
2001,6,2001.46,0.15119647882301934,0.08665584411620196,0.1256394293022595,0.09281084503863445,5.728586067725864,6.63174570745159,1.3981090673895709,0.7595974857161389
2002,6,2002.46,0.14515942474248344,0.10883965874089874,0.13041459989444243,0.09454736861055667,5.717978157956383,6.630114738375895,1.396606086532808,0.7615512045242815
2003,6,2003.46,0.1609717829579637,0.13539768510382477,0.13726513348834327,0.09497274618195595,5.711709373592499,6.627835211121928,1.3942470043719357,0.760534469075128
2004,6,2004.46,0.19814200388009198,0.16922449713303078,0.14567586504305757,0.09648313960983036,5.723963758021456,6.624388228530215,1.3930724390999638,0.7612880054247289
2005,6,2005.46,0.24645086258575957,0.20428921358111637,0.16299151958373637,0.10466996062649925,5.7258771634317585,6.622176576521393,1.3927970499450446,0.7610647907323048
2006,6,2006.46,0.23887460629669469,0.22976888667885595,0.1718795372275668,0.11359355215025867,5.724767922613485,6.62544721452296,1.3941756426081422,0.7618980649322087
2007,6,2007.46,0.19063536048494792,0.2492598698409765,0.18396651907693332,0.11690389265311009,5.720960374905383,6.627232382258587,1.3915347926864796,0.7619755902730687
2008,6,2008.46,0.09486176713778571,0.2611847577385166,0.19192751227534346,0.12335482813781577,5.721452348193841,6.6302088006471065,1.394048303760486,0.7612295767422372
2009,6,2009.46,0.08376214603924259,0.27661690374663733,0.1914733059870148,0.11812507866519707,5.733647620400715,6.629533802473131,1.394172738793773,0.761822050564266
2010,6,2010.46,0.3525931013221016,0.31925814666291474,0.19808073559714748,0.11034411412162488,5.735001240813734,6.626411616286491,1.395416463661764,0.7603755653507196
2011,6,2011.46,0.7506454515770699,0.3810452606697439,0.23327211762353703,0.1204002324740583,5.729017667792315,6.6263759601118455,1.3940551087316901,0.761624383621203
2012,6,2012.46,0.8784062313280822,0.4175858967715542,0.26875345854334126,0.15593324134675804,5.729970280733643,6.624351405549815,1.393508348378519,0.7612048473631156
2013,6,2013.46,0.8223579803087927,0.4323948907000164,0.28333289610797896,0.1722075876362461,5.732828183198735,6.626639480438121,1.3943300214232441,0.7622115592493761
2014,6,2014.46,0.7877440542399511,0.44606319795167787,0.28526382872220696,0.1714503992291325,5.736047354831142,6.625877937116173,1.39450571817367,0.7626569782406374
2015,6,2015.46,0.8782166012058409,0.46831057943185134,0.28385674306102926,0.1688470638491646,5.728098701718834,6.627046426029413,1.3985366448857912,0.7629349318115735
2016,6,2016.46,1.1579717849740463,0.50334991298892,0.28721904606665405,0.1679840892382791,5.736117696152623,6.6253753036402285,1.398372002840049,0.7640151636375547
2017,6,2017.46,1.548647719286599,0.546033256031537,0.30206534997862267,0.17649809332640923,5.743378999564581,6.625044862046358,1.3984301946106903,0.7671653120175955
2018,6,2018.46,1.9159791750509536,0.5861451054252873,0.323985685145502,0.19360027130603577,5.7455826132933145,6.626500169266943,1.4012146533915992,0.768002701336019
2019,6,2019.46,2.128062281829219,0.6117054849692106,0.3467278721782772,0.21441253516187112,5.747566938832243,6.626306013371256,1.4006806950685942,0.7682896484543745
2020,6,2020.46,2.170355291745557,0.6193024611011267,0.35703050046686524,0.22951827276476913,5.753612016331673,6.62764656236439,1.3998256820028288,0.7697810229687418
