# Semihemispheric mole fraction growth rate for CFC-113a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-03 22:20:43.950315+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fraction_growth_rate_box0,Semihemispheric_mole_fraction_growth_rate_box1,Semihemispheric_mole_fraction_growth_rate_box2,Semihemispheric_mole_fraction_growth_rate_box3,Semihemispheric_mole_fraction_growth_rate_1-sigma_box0,Semihemispheric_mole_fraction_growth_rate_1-sigma_box1,Semihemispheric_mole_fraction_growth_rate_1-sigma_box2,Semihemispheric_mole_fraction_growth_rate_1-sigma_box3
1978,1,1978.04,0.012559306001929553,0.012779914556002227,0.012920972442951217,0.012914258514910213,0.007213925785649589,0.005015951923888794,0.004778233782517275,0.004791503005428091
1978,2,1978.12,0.012465873481278977,0.012655969835766482,0.01286597329463336,0.01290850159904861,0.007491016100105811,0.004821461228285329,0.004520762145776373,0.004649650389444249
1978,3,1978.21,0.012372109066705559,0.012526558675156719,0.012786213712954169,0.012899517921804373,0.007700325966264014,0.00469838723107532,0.004270861601545703,0.004511893872250452
1978,4,1978.29,0.01227103825172475,0.012388516247347454,0.012707411213136401,0.012887213225079528,0.007818739235199738,0.004716997305403004,0.004084864655006835,0.004370776398619569
1978,5,1978.37,0.01215050375687708,0.012238578436461419,0.01265118202960653,0.01287394615325528,0.007863542129925878,0.004869475028694568,0.003919570143746499,0.004219716874624599
1978,6,1978.46,0.011997409209505563,0.012090818564115782,0.012620429337129747,0.012859832814289388,0.007840634694429301,0.005037284803393736,0.0037180282983769945,0.004049630921609027
1978,7,1978.54,0.01180158708464916,0.01197446476221747,0.012604838712316286,0.01284004301087394,0.0076765059300128065,0.00507835309475382,0.003485878327453231,0.003853413696799714
1978,8,1978.62,0.011563859456345625,0.011901007627241871,0.0125854373136645,0.012806761701183354,0.007350800871615,0.004980962151636671,0.0032793831333675257,0.0036357923239228583
1978,9,1978.71,0.011296882444743798,0.011849678176923544,0.012554396030465055,0.012756565316882178,0.007054997203088167,0.004870059818722604,0.003130558778520012,0.0034112753455614866
1978,10,1978.79,0.011018202633425615,0.011780293086796659,0.012515559158467075,0.012693155699830918,0.007012608288706585,0.004836329451906206,0.003031264182667001,0.0031977956205359007
1978,11,1978.87,0.010739511923988069,0.011661607475318858,0.012474587539973825,0.012624662142615893,0.007200178055721309,0.004856065939889868,0.002958060945901578,0.0030077248792985253
1978,12,1978.96,0.010464500991833244,0.011487703184909168,0.0124227869696377,0.012556547634717419,0.007468152643836459,0.004879208790440366,0.0028797086915755897,0.0028422835605361693
1979,1,1979.04,0.010194995634196825,0.011269568589269818,0.012339367172273505,0.012488557839972814,0.00773304442362735,0.004883352689000755,0.002748768792302879,0.0027013298199801343
1979,2,1979.12,0.009932186176918763,0.011027696043003908,0.012213773535655796,0.012416881172294855,0.007965021152980782,0.0048637551776787085,0.0025895604616786093,0.002586645504820085
1979,3,1979.21,0.009672856059283553,0.010772637833482783,0.012056369354579054,0.012338373985706766,0.008133158756832364,0.00486960620551568,0.002524219046043154,0.0024955455319059083
1979,4,1979.29,0.009407122435986745,0.01050237533900832,0.011890495632459105,0.012253406742690803,0.008215217199692017,0.004964352902559243,0.0025890669119451037,0.0024214825819483476
1979,5,1979.37,0.009120553245757966,0.01021448889856159,0.011737300122342878,0.012164230190763016,0.008219168451035997,0.00514773301897869,0.0026606187651013447,0.00235445998465294
1979,6,1979.46,0.00879913000262381,0.009923143163546934,0.0116017969771591,0.01207056695300679,0.008137555968761263,0.005328509829135479,0.0026423503309416737,0.0022843324510209216
1979,7,1979.54,0.008432122342113095,0.009657039919827234,0.011477340850809304,0.011967325885793403,0.007890951449493974,0.005402830876608541,0.002544249601157942,0.002214213496634874
1979,8,1979.62,0.008020513445131765,0.009428923822903477,0.011348098253932837,0.011846615979602527,0.007465248529661386,0.005374908477637225,0.002451452022258369,0.002165536704597394
1979,9,1979.71,0.0075783276393329635,0.009222778153283656,0.011207320253214123,0.011704577021792605,0.007065925685950476,0.005346235745837078,0.002415881534713678,0.0021569091907629903
1979,10,1979.79,0.007125779393881009,0.009006109074129548,0.01105854014767005,0.011543789229337508,0.006929160176394187,0.005362484526469613,0.0024379706489988523,0.002191517475351718
1979,11,1979.87,0.0066819306421627015,0.008752510157269302,0.010906249369761367,0.011370822114708686,0.00702506551246695,0.005375832294310024,0.0025012679603656825,0.0022553396406389827
1979,12,1979.96,0.006263649207662307,0.008457085012826129,0.01074235719141398,0.011190303959568097,0.007186404304524035,0.0053406657679325705,0.00257786126843235,0.0023275300300099385
1980,1,1980.04,0.00588992683117054,0.008130810849775552,0.01054873927102011,0.011002336136954637,0.007326647696990121,0.005251720778649295,0.002617069010239945,0.002397686852070838
1980,2,1980.12,0.0055773684969526345,0.007795786378324624,0.010316018568097505,0.010804749517195237,0.00743132221187072,0.005132176514965997,0.002634336026726852,0.0024676341257949784
1980,3,1980.21,0.005334823295700041,0.00746674777939485,0.010052450187890805,0.010596448155040796,0.007482191381774126,0.005048376243209172,0.0027266378081361596,0.002537436115827101
1980,4,1980.29,0.0051630869901298886,0.007147141367756504,0.009776995150570584,0.01037960583392021,0.007455712888950132,0.005066172700855918,0.002905733746542205,0.0026031126091240896
1980,5,1980.37,0.005053723656492443,0.006840809080583937,0.009509628460362555,0.01015808886352104,0.007359527109253756,0.0051764864186256785,0.0030591061229963495,0.002659770777188694
1980,6,1980.46,0.004992191151162575,0.006564893271190774,0.009258925227144991,0.00993373075871987,0.007202297754798176,0.005282192453078753,0.003110471874536584,0.0027042098618442626
1980,7,1980.54,0.004961853369202757,0.00634631332272824,0.009024324629114455,0.009704557040518041,0.006931763397372589,0.005272398604645336,0.003073208793220799,0.0027414399903365363
1980,8,1980.62,0.004952394226316861,0.006197992653619328,0.008797108758896182,0.009466594154967284,0.006555867521841083,0.005144448636499521,0.00301552192533226,0.002778327397921746
1980,9,1980.71,0.0049615632333076445,0.0061087833006954395,0.008575215904622553,0.009219277859677232,0.0062924262144979665,0.005004801361184577,0.002981413819791769,0.0028126320560452824
1980,10,1980.79,0.004989670336910313,0.006053053692947029,0.00836445480658433,0.008967205868265124,0.006344611603265716,0.0049180309125473045,0.002983049735937754,0.002838979654181123
1980,11,1980.87,0.005037259120765233,0.006006316511862527,0.008170960694497511,0.008717990777664537,0.006610953908012554,0.004846856145272163,0.0030190239799913875,0.0028550631246141564
1980,12,1980.96,0.005105723780845495,0.005959371719712708,0.007990818394566999,0.008477724010664142,0.006894201161801456,0.004752656754625354,0.003054829397180336,0.002859621848122846
1981,1,1981.04,0.005199575009272723,0.005915841055552333,0.007812432370986645,0.008248918805050744,0.0071211686998709145,0.004641161686492483,0.0030116906893611363,0.00285255110931988
1981,2,1981.12,0.005327371707893202,0.00588710163622377,0.007628471956562021,0.008032264598832876,0.0072982021838667935,0.0045528776160852005,0.002878329950636023,0.0028332217624332722
1981,3,1981.21,0.0054989382240181696,0.00587882892105662,0.00744350791769289,0.00782911441040807,0.007416904748475522,0.004556801040274347,0.002759700702002314,0.0027968817150146185
1981,4,1981.29,0.005723039485939982,0.005889759378985792,0.007269931627853948,0.007643104977393506,0.007456271319361655,0.004701290132356504,0.002731693083333095,0.002742204769109116
1981,5,1981.37,0.006000209362817261,0.005920464457915562,0.007121953355340541,0.007478246566612496,0.0074307234942664925,0.004940668050540345,0.0027343410882732268,0.002677880260850661
1981,6,1981.46,0.006323036008315131,0.005981939813025886,0.007005228350025989,0.007336041529390765,0.007362809156747165,0.0051489320973553115,0.0026951456171316257,0.002614609791853421
1981,7,1981.54,0.006680852707103372,0.006092092063824795,0.0069178303006109665,0.007214414707493748,0.00721593240099578,0.005200918115112218,0.0026210665806030643,0.0025598525061127824
1981,8,1981.62,0.007066494042461685,0.006259505957627468,0.0068514900915099385,0.007109339084459039,0.00699760324943398,0.005101637500475283,0.0025682853901147808,0.002509980458920214
1981,9,1981.71,0.007477452410989956,0.006474228810730529,0.0068032235481658675,0.007018995366479535,0.0068917740520539035,0.00498072482150082,0.0025679691923577823,0.002454188943076743
1981,10,1981.79,0.00791181971330949,0.006713664558604196,0.006775911040383699,0.006945217216269432,0.007053691593069068,0.004930414006731586,0.002622065045460567,0.002393133096128227
1981,11,1981.87,0.008362052287147528,0.0069579360400794455,0.006774798022436797,0.00689200575332673,0.007381034701571649,0.004926701688098778,0.0027205227973055067,0.0023443956870595824
1981,12,1981.96,0.008813896160638627,0.007201466021670842,0.00679778602654738,0.0068616259458706185,0.007707514553721996,0.004930993914753887,0.0028072494121169846,0.002323105345390695
1982,1,1982.04,0.00925028934193405,0.007448854574835017,0.006836191612575082,0.006852820811783339,0.007975657046896503,0.0049419592524076955,0.002775186774545359,0.0023302547486584754
1982,2,1982.12,0.009662337271475564,0.007707496488157916,0.006882658966484475,0.006863140448247097,0.008190363889698422,0.004984792039009133,0.0026127227682118436,0.002352536054930982
1982,3,1982.21,0.010050738952077512,0.007978012841180411,0.00693930650814096,0.006891557031123436,0.00834115637666024,0.00510343570035935,0.0024614271124560006,0.002372249480724881
1982,4,1982.29,0.010420625723936714,0.008256010725071348,0.0070156499642271865,0.00693967815614676,0.00841079177194511,0.00532476431166678,0.002448704016058699,0.0023850712904763087
1982,5,1982.37,0.010773120391905073,0.008536764016378741,0.007121122132880227,0.007009392896140049,0.008414711417345197,0.005602817521315438,0.002528568546342317,0.0024043759112214813
