# Semihemispheric monthly emissions for CFC-113 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-03 22:20:11.874601+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_monthly_emissions_box0,Semihemispheric_monthly_emissions_box1,Semihemispheric_monthly_emissions_box2,Semihemispheric_monthly_emissions_box3,Semihemispheric_monthly_emissions_1-sigma_box0,Semihemispheric_monthly_emissions_1-sigma_box1,Semihemispheric_monthly_emissions_1-sigma_box2,Semihemispheric_monthly_emissions_1-sigma_box3
1978,1,1978.0,46.79291653290478,6.280324153899592,8.525915744724403,8.00389938349634,167.54159387150483,192.58995907749488,59.664828185849814,35.07345373869759
1978,2,1978.08,46.79291653290478,6.280324153899592,8.525915744724403,8.00389938349634,167.54176646814187,192.58993780505935,59.664822513839106,35.07349794313354
1978,3,1978.17,46.79291653290478,6.280324153899592,8.525915744724403,8.00389938349634,167.54193926972917,192.5899165574502,59.66481688056814,35.073542158079775
1978,4,1978.25,46.79291653290478,6.280324153899592,8.525915744724403,8.00389938349634,167.54211216220867,192.58989534850787,59.664811289588044,35.073586354506475
1978,5,1978.33,46.79291653290478,6.280324153899592,8.525915744724403,8.00389938349634,167.5422851707528,192.58987417492358,59.66480573988443,35.07363053903349
1978,6,1978.42,46.79291653290478,6.280324153899592,8.525915744724403,8.00389938349634,167.54245842350713,192.58985302086117,59.66480022720779,35.07367474451611
1978,7,1978.5,46.79291653290478,6.280324153899592,8.525915744724403,8.00389938349634,167.5426319092216,192.58983188759248,59.66479475182373,35.073718968169246
1978,8,1978.58,46.79291653290478,6.280324153899592,8.525915744724403,8.00389938349634,167.54280566052373,192.58981077105105,59.66478931261912,35.07376321838706
1978,9,1978.67,46.79291653290478,6.280324153899592,8.525915744724403,8.00389938349634,167.54297967482415,192.58978967147314,59.664783909603926,35.073807494575796
1978,10,1978.75,46.79291653290478,6.280324153899592,8.525915744724403,8.00389938349634,167.5431539746463,192.58976858605834,59.664778542015945,35.073851802524445
1978,11,1978.83,46.79291653290478,6.280324153899592,8.525915744724403,8.00389938349634,167.54332859518647,192.5897475105043,59.664773208730836,35.073896151217504
1978,12,1978.92,46.79291653290478,6.280324153899592,8.525915744724403,8.00389938349634,167.54350362714533,192.58972643387213,59.66476790698586,35.0739405636836
1979,1,1979.0,56.99593167840002,7.729095886782626,9.147687459383992,8.639952156715449,167.0432104552222,192.76773099166746,59.51005828029847,35.17782873713528
1979,2,1979.08,56.99593167840002,7.729095886782626,9.147687459383992,8.639952156715449,167.04345800098474,192.7677034122587,59.510054501176185,35.177876559325114
1979,3,1979.17,56.99593167840002,7.729095886782626,9.147687459383992,8.639952156715449,167.04370586420808,192.76767586603904,59.51005076437745,35.17792439756172
1979,4,1979.25,56.99593167840002,7.729095886782626,9.147687459383992,8.639952156715449,167.04395388316004,192.76764837073307,59.510047072169066,35.177972220795226
1979,5,1979.33,56.99593167840002,7.729095886782626,9.147687459383992,8.639952156715449,167.0442020919865,192.76762092225593,59.51004342383677,35.17802003580755
1979,6,1979.42,56.99593167840002,7.729095886782626,9.147687459383992,8.639952156715449,167.0444506700201,192.7675935005663,59.51003981660061,35.17806787728379
1979,7,1979.5,56.99593167840002,7.729095886782626,9.147687459383992,8.639952156715449,167.04469960374547,192.76756610701514,59.51003625056051,35.178115742715335
1979,8,1979.58,56.99593167840002,7.729095886782626,9.147687459383992,8.639952156715449,167.04494894069063,192.7675387362472,59.5100327249497,35.17816364132363
1979,9,1979.67,56.99593167840002,7.729095886782626,9.147687459383992,8.639952156715449,167.04519867947997,192.76751138830807,59.51002923971531,35.178211572914044
