# Semihemispheric monthly emissions for CFC-112 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-02-17 21:06:58.375508+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_monthly_emissions_box0,Semihemispheric_monthly_emissions_box1,Semihemispheric_monthly_emissions_box2,Semihemispheric_monthly_emissions_box3,Semihemispheric_monthly_emissions_1-sigma_box0,Semihemispheric_monthly_emissions_1-sigma_box1,Semihemispheric_monthly_emissions_1-sigma_box2,Semihemispheric_monthly_emissions_1-sigma_box3
1978,1,1978.0,0.15376532618086403,0.0,0.09154334172141099,0.1407852974353925,2.9702647229740027,3.4128263404564447,0.8762829182161384,0.49212637427459843
1978,2,1978.08,0.15376532618086403,0.0,0.09154334172141099,0.1407852974353925,2.9702667765536184,3.4128263404564447,0.876283221135237,0.4921273631733018
1978,3,1978.17,0.15376532618086403,0.0,0.09154334172141099,0.1407852974353925,2.9702688258065,3.4128263404564447,0.8762835238756389,0.49212835198288946
1978,4,1978.25,0.15376532618086403,0.0,0.09154334172141099,0.1407852974353925,2.970270869086215,3.4128263404564447,0.8762838261903627,0.49212933989263186
1978,5,1978.33,0.15376532618086403,0.0,0.09154334172141099,0.1407852974353925,2.970272906955853,3.4128263404564447,0.8762841281586209,0.4921303271569755
1978,6,1978.42,0.15376532618086403,0.0,0.09154334172141099,0.1407852974353925,2.97027494158196,3.4128263404564447,0.8762844300982738,0.49213131481173245
1978,7,1978.5,0.15376532618086403,0.0,0.09154334172141099,0.1407852974353925,2.970276972943607,3.4128263404564447,0.8762847320037646,0.4921323028360945
1978,8,1978.58,0.15376532618086403,0.0,0.09154334172141099,0.1407852974353925,2.9702790016374534,3.4128263404564447,0.8762850339615162,0.4921332915104758
1978,9,1978.67,0.15376532618086403,0.0,0.09154334172141099,0.1407852974353925,2.9702810275803393,3.4128263404564447,0.8762853359570729,0.4921342807853194
1978,10,1978.75,0.15376532618086403,0.0,0.09154334172141099,0.1407852974353925,2.970283051059661,3.4128263404564447,0.8762856380312698,0.4921352707922472
1978,11,1978.83,0.15376532618086403,0.0,0.09154334172141099,0.1407852974353925,2.9702850726193906,3.4128263404564447,0.8762859402635865,0.49213626178989783
1978,12,1978.92,0.15376532618086403,0.0,0.09154334172141099,0.1407852974353925,2.9702870938558195,3.4128263404564447,0.8762862428916582,0.492137254556369
1979,1,1979.0,0.11525112186233044,0.00121261721666438,0.08098800353010871,0.1269650901235638,2.9682548455838447,3.4160372187428094,0.8769738282664128,0.49094287624753197
1979,2,1979.08,0.11525112186233044,0.00121261721666438,0.08098800353010871,0.1269650901235638,2.9682563206532206,3.416037203655204,0.8769740905330659,0.4909438373361423
1979,3,1979.17,0.11525112186233044,0.00121261721666438,0.08098800353010871,0.1269650901235638,2.968257792321562,3.4160371886047147,0.876974352533065,0.49094479772045385
1979,4,1979.25,0.11525112186233044,0.00121261721666438,0.08098800353010871,0.1269650901235638,2.9682592588590784,3.41603717360901,0.8769746139553674,0.4909457562578127
1979,5,1979.33,0.11525112186233044,0.00121261721666438,0.08098800353010871,0.1269650901235638,2.9682607208880816,3.416037158661704,0.8769748749074474,0.49094671333949536
1979,6,1979.42,0.11525112186233044,0.00121261721666438,0.08098800353010871,0.1269650901235638,2.9682621807173692,3.4160371437391746,0.8769751357989493,0.4909476704659612
1979,7,1979.5,0.11525112186233044,0.00121261721666438,0.08098800353010871,0.1269650901235638,2.9682636381653804,3.416037128843266,0.8769753965957131,0.49094862751050466
1979,8,1979.58,0.11525112186233044,0.00121261721666438,0.08098800353010871,0.1269650901235638,2.968265093740115,3.4160371139687755,0.8769756573870428,0.4909495847995553
1979,9,1979.67,0.11525112186233044,0.00121261721666438,0.08098800353010871,0.1269650901235638,2.968266547237325,3.4160370991177795,0.8769759181348529,0.49095054219210993
1979,10,1979.75,0.11525112186233044,0.00121261721666438,0.08098800353010871,0.1269650901235638,2.9682679988915686,3.416037084287871,0.8769761788797438,0.4909514998360518
1979,11,1979.83,0.11525112186233044,0.00121261721666438,0.08098800353010871,0.1269650901235638,2.9682694492817636,3.416037069473129,0.8769764397245006,0.490952458107916
1979,12,1979.92,0.11525112186233044,0.00121261721666438,0.08098800353010871,0.1269650901235638,2.968270900158388,3.4160370546556695,0.8769767009835263,0.4909534181623969
1980,1,1980.0,0.1677553400837135,0.014710183542157959,0.07848718532641154,0.11794735349324871,2.9684361285978853,3.419193648360087,0.8757285807135761,0.49059273668612585
1980,2,1980.08,0.1677553400837135,0.014710183542157959,0.07848718532641154,0.11794735349324871,2.968438318499736,3.4191934640296,0.8757288571477343,0.4905935688506998
