# Semihemispheric annual emissions with no systematic uncertainty for CFC-112 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-03 22:19:25.253801+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box0,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box1,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box2,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box3,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box0,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box1,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box2,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box3
1978,6,1978.46,0.058168794844537415,0.08299153225580373,0.05678382428839469,0.04802581305473447,3.144455606395457,3.60756571092422,0.8462107893838252,0.46368728788686137
1979,6,1979.46,0.09232812455255081,0.0866995475484479,0.05955207836344426,0.051021775222995745,3.141019801899123,3.608587084458575,0.8481491111974294,0.46344216507302544
1980,6,1980.46,0.1254567152476453,0.08991254656243773,0.062072591774840515,0.05381845015530543,3.1352273103683213,3.609808703464554,0.847445804721214,0.46297710410388554
1981,6,1981.46,0.16865011745025907,0.09340606084267067,0.0642890552601382,0.05583251406740387,3.135604124016684,3.608844280108946,0.8482891373313797,0.4637134299091944
1982,6,1982.46,0.22555363941013415,0.09804189333466724,0.06670627961217682,0.0581261286818003,3.1367253645770585,3.6082964074705464,0.8479808730474317,0.46387880024174283
1983,6,1983.46,0.3146293900434635,0.10561161330886493,0.06983248512760354,0.06062105422183218,3.1370015884173017,3.6086093860956985,0.8483707903126123,0.4636807428181191
1984,6,1984.46,0.4235418578904398,0.11423807792121622,0.07298124423760763,0.06259242571227296,3.143545008593631,3.6075060775936945,0.8488699066072056,0.4632137817204434
1985,6,1985.46,0.5580799930511445,0.12699482131682033,0.07972606680185514,0.06792025766331579,3.1472363535473242,3.605576480023712,0.8488578400950864,0.46316753009022443
1986,6,1986.46,0.783629715727349,0.14819669059079432,0.0926065938556564,0.08072851065019494,3.141610657869863,3.6067410834239624,0.8498549808749429,0.46237114426615455
1987,6,1987.46,0.8947174578781407,0.15804419483254567,0.0989894445206121,0.08863989567803583,3.136810670481154,3.606936040849633,0.8492280474993638,0.4614451248483695
1988,6,1988.46,0.8966013645522649,0.1566818615991848,0.09877859597100609,0.0901806473968526,3.134983638023675,3.607526852316816,0.8488029492112883,0.46158689756663396
1989,6,1989.46,0.9335235705088495,0.15750040124176373,0.09585031055258586,0.08810498340330404,3.1303250882554536,3.607186389617721,0.8470990012801817,0.46104046861341924
1990,6,1990.46,1.046365657956013,0.16555273492973363,0.09541385168269001,0.08449836556450419,3.1301599273657903,3.6069594179361024,0.8460550532224982,0.46204484283055575
1991,6,1991.46,1.355443263919209,0.19387188061719082,0.106823338176407,0.09081545550288618,3.1328762306105107,3.6063256500974212,0.8459978847019956,0.46173528882401776
1992,6,1992.46,1.748529601722178,0.23003281281007246,0.1224335477889895,0.10218389590356257,3.133369714975153,3.6057640893390044,0.8468166865231307,0.4613311212397798
1993,6,1993.46,0.6668622786586546,0.12700113343940655,0.07272891189183214,0.0631840636946115,3.1356985163323343,3.606247443477527,0.8467790917871245,0.4610316200612017
1994,6,1994.46,0.5269908726568245,0.113696659617319,0.06762109229907752,0.060674134253192895,3.131280462426675,3.606387484974984,0.8471588931308399,0.46156021044827406
1995,6,1995.46,0.34396294961609647,0.09596688567440614,0.060820699409745445,0.05686094710285224,3.13480006901248,3.6059719682582125,0.8470544998664793,0.4618409355126908
1996,6,1996.46,0.20532800713682361,0.08180933361304014,0.05542318928293021,0.054425605436830164,3.138624174190509,3.605541057996717,0.8465614157135082,0.46105307108847304
1997,6,1997.46,0.0745644923260484,0.06580088681577324,0.045498897030216985,0.046204609319832675,3.1404299592882463,3.6054584153469227,0.8473169224643922,0.46078863171228657
1998,6,1998.46,0.014197772362054745,0.056210836425145023,0.03922158036919337,0.03956758683386867,3.137428897571741,3.6040414769961626,0.847158880477123,0.46053602806801414
1999,6,1999.46,0.014949244419999369,0.05223420209030937,0.03660348585885342,0.035965903971642725,3.1407167314127604,3.6037732294005536,0.8470958680419921,0.4608592475590648
2000,6,2000.46,0.02091335868426783,0.04868529028055557,0.03577748948984772,0.03516497210292297,3.142437978943172,3.6040710574143726,0.8467795398795119,0.46009722622842186
2001,6,2001.46,0.02727202297819198,0.04455905486113742,0.035046537803857684,0.03551576308039759,3.1462198097021474,3.6041272671618696,0.846830525373846,0.46052704310486225
2002,6,2002.46,0.010217763511697467,0.038415351889326925,0.033857184418498734,0.03725382750515759,3.144371735477113,3.6039264872839096,0.8453876734952461,0.4597311610686985
2003,6,2003.46,1.3877787807814457e-17,0.02975071900879422,0.026783455487482732,0.03272157068993211,3.1369276040090526,3.6033637345522194,0.8458603107681268,0.4601582896756289
2004,6,2004.46,0.005128006685143224,0.027801574479086547,0.022313681298376797,0.02605948612382386,3.1365545374446295,3.602137277723213,0.8469240627614554,0.46027833891336506
2005,6,2005.46,0.036642313672642375,0.02958026120879494,0.022292738572842054,0.025569816566333597,3.135798757382638,3.603338277091552,0.8472223714189513,0.4601655784368997
2006,6,2006.46,0.06968279364032917,0.03120066067569501,0.023167708532858124,0.026439823795146884,3.1310667987915175,3.6016521950519853,0.8472476018828056,0.45994105005825353
2007,6,2007.46,0.09692874918286988,0.03190287733027908,0.02392843081986804,0.02765974425444862,3.129484216576783,3.602124446520059,0.8477857406894321,0.45997481280461733
2008,6,2008.46,0.10080922975207728,0.029971931464871943,0.022824812563173213,0.02698472375872846,3.1308364640667303,3.6023648785101896,0.8478964204160516,0.4597687778472211
2009,6,2009.46,0.09482422114488197,0.025541475085371395,0.01957566620540029,0.02386660245886364,3.1327377357633317,3.6010899534438487,0.8485181636889852,0.45989609986681035
2010,6,2010.46,0.06629855288566254,0.019807020460999854,0.01436507369954875,0.018268302055457354,3.1321951240843133,3.6007398345603314,0.8498139936695601,0.46045425080468594
2011,6,2011.46,0.014834165015940594,0.010774023900611678,0.0073670704647394725,0.00981576966762117,3.13280384524257,3.600532772962836,0.8488908770854723,0.4598388666510698
2012,6,2012.46,0.024259736100692344,0.01106451988407192,0.007822741031397502,0.00881464022356031,3.1342551517459984,3.600756454172972,0.8483172474546317,0.45969325783651444
2013,6,2013.46,0.0252057108375659,0.00972357822380546,0.011300959824436877,0.01508351086798798,3.1369807633001794,3.6017255200847424,0.8486457010347265,0.45945950388643597
2014,6,2014.46,0.0016157311353906143,0.005054897155994248,0.009151828900266836,0.013545617977698515,3.1366447217053826,3.6027053261070954,0.8494502767476809,0.4595083187246505
2015,6,2015.46,0.0,0.0,0.004681524443517985,0.009751377541694311,3.133568180474129,3.6016238299947405,0.8503364182729634,0.4594646865980931
2016,6,2016.46,0.0,0.0,0.0,0.0018869915328560162,3.134829791781444,3.6024549490642856,0.850179754228887,0.45824572886041887
2017,6,2017.46,0.0,0.0,0.0,0.0,3.1394202019440685,3.6017306627015335,0.8501645678357378,0.4579338741389341
2018,6,2018.46,0.0,0.0,0.0,0.0,3.143571089377014,3.601804338167677,0.8504334272227624,0.4573725454128059
2019,6,2019.46,0.0,0.0,0.0,0.0,3.143782246250637,3.6010150438672714,0.8513298816019216,0.4573935903550068
2020,6,2020.46,0.0,0.0,0.0,0.0,3.145946461927154,3.602307341876444,0.8513667021612101,0.45876876389206817
