# Semihemispheric mole fraction growth rate for CFC-115 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-27 18:47:57.650771+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fraction_growth_rate_box0,Semihemispheric_mole_fraction_growth_rate_box1,Semihemispheric_mole_fraction_growth_rate_box2,Semihemispheric_mole_fraction_growth_rate_box3,Semihemispheric_mole_fraction_growth_rate_1-sigma_box0,Semihemispheric_mole_fraction_growth_rate_1-sigma_box1,Semihemispheric_mole_fraction_growth_rate_1-sigma_box2,Semihemispheric_mole_fraction_growth_rate_1-sigma_box3
1978,1,1978.04,0.21914136227091074,0.19010594431801509,0.15128679525597175,0.14393761000095134,0.04605433110151336,0.03274736490109866,0.027722703374609012,0.02732786080479685
1978,2,1978.12,0.22291096741649333,0.19354544249079147,0.15494078686719315,0.1480306465298395,0.04730600824919325,0.03233138730359887,0.02711750760555206,0.027167020494524935
1978,3,1978.21,0.22638286794495244,0.1969846984020457,0.15849920468868137,0.15207871332524,0.04811496788062316,0.032220380166764755,0.02633187650457294,0.026979082727837347
1978,4,1978.29,0.22955635802602445,0.2004497201247801,0.16212659170331584,0.15608654777403488,0.048274483995991865,0.03235118087149957,0.025577793879978307,0.02673620259932675
1978,5,1978.37,0.2323935104472531,0.20389597116167818,0.16596250930679995,0.160070101403277,0.047735224881950596,0.03261019389134954,0.025004819661670532,0.02643689156831456
1978,6,1978.46,0.23483595512660968,0.20733974528347562,0.17002030013883646,0.16402907277121317,0.04660979954296213,0.03287705546794072,0.024628437076665777,0.026076305142820277
1978,7,1978.54,0.2368419782927579,0.21088437189062229,0.1742218200866413,0.16793195636876176,0.04514889161742224,0.03302329537564532,0.02438023601239826,0.02563027475424639
1978,8,1978.62,0.23848194833906747,0.2145541601273844,0.17838940393640354,0.17173438425441306,0.043707690397132605,0.03294685249611917,0.024143919662297918,0.02507101041486702
1978,9,1978.71,0.23995001996878454,0.2181722812777584,0.18240004522821585,0.17542856338513932,0.04267727991453731,0.03262922650527642,0.023880201248292078,0.02441317693282503
1978,10,1978.79,0.24150128298125578,0.22142756649787854,0.18621097135433096,0.179061704947848,0.04237961331692192,0.032107115466450696,0.023618150874509747,0.023722232727942733
1978,11,1978.87,0.24327657766813152,0.2241205619392531,0.1898751754443214,0.18270278158041942,0.042911525696168684,0.03147596475471452,0.023376037653182555,0.023083509938512162
1978,12,1978.96,0.24525123361762616,0.22628893480971254,0.19336987362681823,0.186373505858231,0.04410118913168971,0.030887998096471903,0.023092828288768887,0.022549310117707364
1979,1,1979.04,0.24731811103626045,0.22810977000508945,0.1965689346571504,0.1900253291651779,0.045574704630291514,0.030505528868609806,0.022660334476024138,0.022122644044660186
1979,2,1979.12,0.24941831706577722,0.2298292098540906,0.19939929267666512,0.19359011181807514,0.04691881487620673,0.030434005651389442,0.022056864669887096,0.021769807517156056
1979,3,1979.21,0.2515485244446947,0.23159355178343843,0.20197319224267948,0.19703058570060966,0.047812338422786406,0.030680023290627544,0.021379419385715998,0.021450396385398484
1979,4,1979.29,0.2537035614544961,0.23344408408474532,0.2045405763242277,0.2003640572925556,0.04805983519381605,0.031180900100907596,0.020759974194946042,0.021137722034445194
1979,5,1979.37,0.2558072184582057,0.23535145764102744,0.20732438117094923,0.20362359511937894,0.04762932192677601,0.031817553278723314,0.0202801663635075,0.020821442525723266
1979,6,1979.46,0.2577421063591705,0.2373950773785805,0.21037666812722847,0.20681790454179005,0.046650583836263235,0.032428884765527556,0.019955662783777545,0.020493452134386414
1979,7,1979.54,0.2594008646672718,0.23977697185926286,0.21362340960883064,0.20990974062619863,0.045385473894013435,0.03283632919197741,0.01976595989470448,0.020142670152455418
1979,8,1979.62,0.2608016705963405,0.24256843129753017,0.216858807223115,0.2128417741067022,0.044184668795866903,0.032944306735363485,0.019655594732153246,0.019764150802639865
1979,9,1979.71,0.262103507213605,0.24555166163599856,0.2199534559468831,0.2156060830877673,0.04341867456659562,0.03279198570544251,0.019592590614282698,0.01937866049800402
1979,10,1979.79,0.26352739575757717,0.24832012440900195,0.22288572022924627,0.21826838639899213,0.0433823405827831,0.03248560648517648,0.01956897206563591,0.01903136574246495
1979,11,1979.87,0.2651816009622364,0.25057721015344137,0.22572727178469168,0.22092681580506304,0.044152279829391856,0.0321577596562069,0.019568392060684964,0.018768413737631967
1979,12,1979.96,0.2670159948948316,0.25231221898303435,0.22843488070743706,0.22362606110148933,0.04554819084698902,0.03194513492917694,0.019549777551848946,0.018608516909392588
1980,1,1980.04,0.2689106063993573,0.2536960726176149,0.23083213049520712,0.226326619192838,0.04719624706659949,0.031958501263482444,0.019465805119408115,0.018539479287121026
