# Semihemispheric annual emissions with no systematic uncertainty for CFC-115 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-27 18:47:57.674506+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box0,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box1,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box2,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_box3,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box0,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box1,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box2,Semihemispheric_annual_emissions_with_no_systematic_uncertainty_1-sigma_box3
1978,6,1978.46,2.8602437305771207,0.8689542846371462,0.7006414967915923,0.5497861619879689,2.392945867067491,2.342212762886373,2.504058812877881,1.5904327510559884
1979,6,1979.46,3.4020327236149703,1.0014754655042795,0.8248532733303122,0.6457479421614796,2.320410808401704,2.317645669267487,2.500965594999051,1.5884751132433566
1980,6,1980.46,3.8739722680723427,1.0889620730502487,0.9245230497400113,0.7415802535837678,2.278509766704442,2.2829146658033945,2.500838334700609,1.5687648236437295
1981,6,1981.46,4.192265981270287,1.1765343087784885,0.9959915072649074,0.8184430863204016,2.2381916011368306,2.2599345352344544,2.482339838818495,1.5721603848381327
1982,6,1982.46,4.62954417609798,1.2939274778089622,1.0638432881928248,0.889398813032397,2.2272854218147407,2.2397859329552685,2.473996396276769,1.56486816387771
1983,6,1983.46,5.2185916710962355,1.411931681472926,1.1143432822608232,0.9409940271727154,2.205856414734451,2.219389453802875,2.4605303404178573,1.5592502588753432
1984,6,1984.46,5.660062659663915,1.527132321503187,1.1469918705980737,0.9768384034092854,2.1385854675317635,2.1908795967056958,2.4583554052715595,1.5657668511352334
1985,6,1985.46,6.432086658127609,1.611464393140128,1.1775863195992577,0.9875903225072195,2.133257636454601,2.1652347942556247,2.4567669512189294,1.5414243368897984
1986,6,1986.46,7.105676058871494,1.7363766151081979,1.265429238244366,1.0729826248827636,2.0837245245807687,2.1469478162676716,2.442826407622617,1.5383359357148316
1987,6,1987.46,7.547233867731351,1.822909840803632,1.343781311683353,1.123415594819729,2.0599132797250452,2.1216116123196125,2.431586266823683,1.5282335420144415
1988,6,1988.46,7.761527658218786,1.8034610063158463,1.4165297534995973,1.1652164345460192,2.0005349296238792,2.103451963872489,2.41575854677117,1.5169881387959616
1989,6,1989.46,7.630907534888791,1.8765819513957636,1.4636514806137149,1.1807011999044463,1.9527143297088292,2.08394355327751,2.4089115993804526,1.5188249690624753
1990,6,1990.46,7.412141550614705,1.8461379838281926,1.450506503832674,1.1966497877296478,1.9068479962404932,2.0750416272696146,2.407886592983376,1.5128533825059132
1991,6,1991.46,7.197852022872699,1.8037031333023419,1.4224118180378722,1.1741737846463602,1.921671451245835,2.0548904556092182,2.3957169753359127,1.5086238610191713
