# Global mole fraction growth rate for CFC-115 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-27 18:47:57.643004+00:00 
# Units: ppt 
Year,Month,Decimal_date,Global_mole_fraction_growth_rate,Global_mole_fraction_growth_rate_1-sigma
1978,1,1978.04,0.1761179279614622,0.026813484646024344
1978,2,1978.12,0.17985696082607933,0.026632606078144043
1978,3,1978.21,0.18348637109022983,0.026544123464567828
1978,4,1978.29,0.18705480440703878,0.026484004756894667
1978,5,1978.37,0.19058052307975204,0.026373444474523805
1978,6,1978.46,0.19405626833003367,0.026150233947353645
1978,7,1978.54,0.19747003165969576,0.025788246224026652
1978,8,1978.62,0.20078997416431707,0.025293452281936933
1978,9,1978.71,0.20398772746497448,0.024712315844594105
1978,10,1978.79,0.20705038144532828,0.024125582517814086
1978,11,1978.87,0.20999377415803128,0.02363326955818342
1978,12,1978.96,0.21282088697809695,0.02331716435009574
1979,1,1979.04,0.2155055362159195,0.023213140866664372
1979,2,1979.12,0.218059232853652,0.02330444794916634
1979,3,1979.21,0.22053646354285558,0.023525811935872724
1979,4,1979.29,0.2230130697890062,0.02378365441467291
1979,5,1979.37,0.2255266630973903,0.023981987797384405
1979,6,1979.46,0.22808293910169242,0.024054040881379173
1979,7,1979.54,0.23067774669039104,0.023976308825218902
1979,8,1979.62,0.233267670805922,0.023773512098786746
1979,9,1979.71,0.23580367697106352,0.023511698722688604
1979,10,1979.79,0.2382504066987044,0.02328333056862713
1979,11,1979.87,0.24060322467635814,0.023186718407490297
1979,12,1979.96,0.2428472889216981,0.023291773122973442
1980,1,1980.04,0.24494135717625437,0.02361477959908157
1980,2,1980.12,0.2468935385684657,0.024108675629726767
1980,3,1980.21,0.24875936999107873,0.024681790576563795
1980,4,1980.29,0.250614311362861,0.025226647215734106
1980,5,1980.37,0.25249707179611447,0.025644860760684767
1980,6,1980.46,0.2544164392569133,0.025872834423841307
1980,7,1980.54,0.2563731020275438,0.025890646147250538
1980,8,1980.62,0.25832132402700725,0.025729521931053864
1980,9,1980.71,0.26020919012554067,0.025459780255640014
1980,10,1980.79,0.2620023558602155,0.02517526900392394
1980,11,1980.87,0.2637028628825259,0.024974695978825536
1980,12,1980.96,0.2653078208600376,0.024931161043367896
1981,1,1981.04,0.26679313310690594,0.025069419235340038
1981,2,1981.12,0.2681921703655603,0.025353937620651558
1981,3,1981.21,0.2695875337634224,0.025705777749082198
1981,4,1981.29,0.2710798405497844,0.026028353136682204
1981,5,1981.37,0.2727270339447349,0.0262308651701047
1981,6,1981.46,0.2745486587518919,0.02625369973161487
1981,7,1981.54,0.2765483838187649,0.026078497230344538
1981,8,1981.62,0.27867052487444344,0.025734834248255477
1981,9,1981.71,0.2808452863423308,0.025290452015144266
1981,10,1981.79,0.28301551411050097,0.02483789662131481
1981,11,1981.87,0.28516024006734375,0.024478096775166748
1981,12,1981.96,0.2872534664003516,0.02428983128640265
1982,1,1982.04,0.2892470506916179,0.024305272667183908
1982,2,1982.12,0.2911583574330473,0.024499020845669232
1982,3,1982.21,0.2930633282104913,0.024802421181129002
1982,4,1982.29,0.2950624901192687,0.02512792825628018
1982,5,1982.37,0.2972134745645545,0.025391442901467793
1982,6,1982.46,0.29953404957564767,0.025537633493980496
1982,7,1982.54,0.30202658229524476,0.025550793760601133
1982,8,1982.62,0.304629259128554,0.0254577915150135
1982,9,1982.71,0.30726389000993404,0.02531889226411867
1982,10,1982.79,0.3098648202498588,0.025213406647790808
1982,11,1982.87,0.31240566488529087,0.025222415128330334
1982,12,1982.96,0.3148516541684483,0.02539783354798734
1983,1,1983.04,0.31713985853320603,0.025741673056462185
1983,2,1983.12,0.3192765874776081,0.026205720809143202
1983,3,1983.21,0.3213318222502203,0.026708896392561958
1983,4,1983.29,0.32340214176798776,0.027158487945662578
1983,5,1983.37,0.32553776962466874,0.02746827738215687
1983,6,1983.46,0.32775002177711055,0.027582304540985283
1983,7,1983.54,0.33003947170203174,0.027484894103518735
1983,8,1983.62,0.3323415927859021,0.027202142839379374
1983,9,1983.71,0.3345814567559932,0.02679569452569784
1983,10,1983.79,0.33670631533911993,0.026352120399621284
1983,11,1983.87,0.33871658601085314,0.025968162922484387
1983,12,1983.96,0.3406102623948594,0.025720394002708348
1984,1,1984.04,0.34235971441271634,0.02564215105688621
1984,2,1984.12,0.34401497003867326,0.025714008086605483
1984,3,1984.21,0.34569228353262754,0.025872733916910768
1984,4,1984.29,0.3475323007748576,0.026031996921303133
1984,5,1984.37,0.3496151003821644,0.02610524432270152
1984,6,1984.46,0.35196595390815316,0.02603343660452624
1984,7,1984.54,0.35458700314808206,0.025797892805939096
1984,8,1984.62,0.35739606469657187,0.025425739573194373
1984,9,1984.71,0.3602893437010646,0.024983402079600196
1984,10,1984.79,0.3631783934000144,0.024563283304681206
1984,11,1984.87,0.36602968613082776,0.024266158716133242
1984,12,1984.96,0.3688051787516874,0.024167683975777787
1985,1,1985.04,0.3714361641266787,0.024292176428593607
1985,2,1985.12,0.37394365017839937,0.024603509223128237
1985,3,1985.21,0.37643001201136883,0.025021387026301543
1985,4,1985.29,0.37903229278700135,0.025447584866388574
1985,5,1985.37,0.38182533743757796,0.02578887943345462
1985,6,1985.46,0.38482844698356367,0.02598319235365418
1985,7,1985.54,0.38804179341923706,0.026011061383109386
1985,8,1985.62,0.39137364160837995,0.025897830139736136
1985,9,1985.71,0.39470930719309805,0.025704123172617006
1985,10,1985.79,0.39795311626903507,0.025511591219595314
1985,11,1985.87,0.4010711324381345,0.025406645817501933
1985,12,1985.96,0.4040202012089359,0.025448725904725317
1986,1,1986.04,0.40671773121467614,0.025648314659299825
1986,2,1986.12,0.40918039331620926,0.025966494874327402
1986,3,1986.21,0.41151296348832467,0.026330159359355978
1986,4,1986.29,0.413853756549206,0.026651855674929274
1986,5,1986.37,0.41627482291754825,0.02684800682923771
1986,6,1986.46,0.4187943098582042,0.026864007493013896
1986,7,1986.54,0.4214163940628103,0.02668564412530003
1986,8,1986.62,0.42404393985533767,0.026338010367822174
1986,9,1986.71,0.42655792265893944,0.025880807343369536
1986,10,1986.79,0.4288667595151877,0.025398822975071497
1986,11,1986.87,0.43094951572734996,0.02498767666494966
1986,12,1986.96,0.43277868843924905,0.024722716041729174
1987,1,1987.04,0.43428885649456944,0.024634925385960633
1987,2,1987.12,0.4355232266052871,0.024704639891448492
1987,3,1987.21,0.4366111754939672,0.024869131301268384
1987,4,1987.29,0.43770646453461,0.02504193975470828
1987,5,1987.37,0.4388915224053384,0.025135871508321084
1987,6,1987.46,0.44019331467046846,0.025090910519967945
1987,7,1987.54,0.4416237416124338,0.024886845261202502
1987,8,1987.62,0.4430787682669358,0.024545267595958643
1987,9,1987.71,0.4444266772884664,0.024124534303427925
1987,10,1987.79,0.4455639126483025,0.02370897073515723
1987,11,1987.87,0.4464612754518834,0.02339302110561966
1987,12,1987.96,0.4470887414023715,0.023250009447638567
1988,1,1988.04,0.44738479114518626,0.02330736860357326
1988,2,1988.12,0.44740598931304654,0.023539045834419025
1988,3,1988.21,0.4472929658375336,0.02387739345250881
1988,4,1988.29,0.44720324303059483,0.024235991759053225
1988,5,1988.37,0.44722432823203395,0.02453136604291409
1988,6,1988.46,0.447390442827222,0.024708644766726823
1988,7,1988.54,0.44772101187653635,0.024752976751680467
1988,8,1988.62,0.448109782340433,0.02469039909771384
1988,9,1988.71,0.44841738893054456,0.024579338549578906
1988,10,1988.79,0.44853130076677195,0.024496614333237327
1988,11,1988.87,0.44841301370395176,0.02452057217539926
1988,12,1988.96,0.4480287230280091,0.0247003258338717
1989,1,1989.04,0.44732066112861607,0.025035511747810164
1989,2,1989.12,0.4463537241638973,0.025479624607960896
1989,3,1989.21,0.44527319653107506,0.02595723001015554
1989,4,1989.29,0.4442351396969028,0.026383177864589283
1989,5,1989.37,0.44332859609939035,0.026678442198111142
1989,6,1989.46,0.44259276943005255,0.026792090109582313
1989,7,1989.54,0.442052840640993,0.02671150150878422
1989,8,1989.62,0.44160390644196296,0.02646058300612993
1989,9,1989.71,0.44110443765962,0.026096069429844222
1989,10,1989.79,0.44043814649372803,0.025698532143980442
1989,11,1989.87,0.43956160376255904,0.025359222644485153
1989,12,1989.96,0.43844152622847293,0.025148858117543783
1990,1,1990.04,0.43702856731246575,0.025095344120360727
1990,2,1990.12,0.43539801230206654,0.025180408605303385
1990,3,1990.21,0.4337012943220802,0.02534803087823292
1990,4,1990.29,0.43209635307053734,0.025521590718414394
1990,5,1990.37,0.4306770923845003,0.025622739898576333
1990,6,1990.46,0.42948872832305685,0.02559764189405405
1990,7,1990.54,0.4285605073599831,0.025430005931574066
1990,8,1990.62,0.42778944369553856,0.02514271349574276
1990,9,1990.71,0.42703157359994615,0.024794174671221282
1990,10,1990.79,0.426163091013529,0.024466785766975085
1990,11,1990.87,0.4251279683943772,0.02425061606410456
1990,12,1990.96,0.4238821328712662,0.024211036405539756
1991,1,1991.04,0.42236939176597954,0.024365329999728718
1991,2,1991.12,0.420656012559927,0.024677599272151008
1991,3,1991.21,0.418882112202071,0.0250717278714564
1991,4,1991.29,0.4171941683807474,0.02545334712316149
1991,5,1991.37,0.41567919751793436,0.025730823304316777
1991,6,1991.46,0.4143793895221366,0.025840929421239847
1991,7,1991.54,0.4133229817590157,0.02576008492578148
1991,8,1991.62,0.41241331602234804,0.025506642120522116
1991,9,1991.71,0.4115171425842328,0.025133532094283293
1991,10,1991.79,0.4105231967158011,0.02471706077437187
1991,11,1991.87,0.4093900114325887,0.024343931957861886
1991,12,1991.96,0.4080926797341025,0.024083668434344892
