# Semihemispheric monthly emissions for CFC-114 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-03 22:21:19.913940+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_monthly_emissions_box0,Semihemispheric_monthly_emissions_box1,Semihemispheric_monthly_emissions_box2,Semihemispheric_monthly_emissions_box3,Semihemispheric_monthly_emissions_1-sigma_box0,Semihemispheric_monthly_emissions_1-sigma_box1,Semihemispheric_monthly_emissions_1-sigma_box2,Semihemispheric_monthly_emissions_1-sigma_box3
1978,1,1978.0,9.381638952066615,3.039226433203823,1.8618900727565013,0.8056619348934226,28.685565295395705,32.710432435329395,6.615227837114002,3.8611099081789333
1978,2,1978.08,9.381638952066615,3.039226433203823,1.8618900727565013,0.8056619348934226,28.68556041671756,32.71043395116913,6.61523819933227,3.8611058144141843
1978,3,1978.17,9.381638952066615,3.039226433203823,1.8618900727565013,0.8056619348934226,28.685555562388288,32.710435467905405,6.615248558032892,3.8611017245973627
1978,4,1978.25,9.381638952066615,3.039226433203823,1.8618900727565013,0.8056619348934226,28.6855507364987,32.71043698423167,6.615258904324885,3.8610976422302627
1978,5,1978.33,9.381638952066615,3.039226433203823,1.8618900727565013,0.8056619348934226,28.68554593775518,32.710438500518165,6.615269240775314,3.861093566289137
1978,6,1978.42,9.381638952066615,3.039226433203823,1.8618900727565013,0.8056619348934226,28.685541161103696,32.710440018342034,6.615279578157667,3.8610894925198
1978,7,1978.5,9.381638952066615,3.039226433203823,1.8618900727565013,0.8056619348934226,28.685536407093167,32.710441537520836,6.6152899152382965,3.861085421406024
1978,8,1978.58,9.381638952066615,3.039226433203823,1.8618900727565013,0.8056619348934226,28.685531674561076,32.71044305841957,6.615300254508009,3.861081351964921
1978,9,1978.67,9.381638952066615,3.039226433203823,1.8618900727565013,0.8056619348934226,28.685526963649668,32.71044458098872,6.615310595634359,3.861077284326217
1978,10,1978.75,9.381638952066615,3.039226433203823,1.8618900727565013,0.8056619348934226,28.685522273602842,32.710446105470496,6.6153209402647475,3.8610732178412746
1978,11,1978.83,9.381638952066615,3.039226433203823,1.8618900727565013,0.8056619348934226,28.685517603187336,32.7104476322691,6.615331291138404,3.861069151434273
1978,12,1978.92,9.381638952066615,3.039226433203823,1.8618900727565013,0.8056619348934226,28.685512949175447,32.710449162455724,6.615341655499937,3.8610650822637558
1979,1,1979.0,10.080577923177193,3.0774808822433846,1.959652706047897,0.9454916319116198,28.703513670374644,32.72746942523846,6.6074860989132915,3.8648520812123266
1979,2,1979.08,10.080577923177193,3.0774808822433846,1.959652706047897,0.9454916319116198,28.703508479606395,32.72747099710676,6.607497181886866,3.8648473328180075
1979,3,1979.17,10.080577923177193,3.0774808822433846,1.959652706047897,0.9454916319116198,28.70350331673499,32.727472569865306,6.607508261110354,3.864842589311091
1979,4,1979.25,10.080577923177193,3.0774808822433846,1.959652706047897,0.9454916319116198,28.703498186075198,32.7274741421681,6.607519327135746,3.864837854725647
1979,5,1979.33,10.080577923177193,3.0774808822433846,1.959652706047897,0.9454916319116198,28.703493086253367,32.72747571439589,6.6075303826854235,3.864833127882918
1979,6,1979.42,10.080577923177193,3.0774808822433846,1.959652706047897,0.9454916319116198,28.703488011930528,32.7274772881724,6.607541439200481,3.864828403883523
