# Semihemispheric monthly emissions for CFC-13 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-27 18:45:33.651444+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_monthly_emissions_box0,Semihemispheric_monthly_emissions_box1,Semihemispheric_monthly_emissions_box2,Semihemispheric_monthly_emissions_box3,Semihemispheric_monthly_emissions_1-sigma_box0,Semihemispheric_monthly_emissions_1-sigma_box1,Semihemispheric_monthly_emissions_1-sigma_box2,Semihemispheric_monthly_emissions_1-sigma_box3
1978,1,1978.0,0.6033834153354862,0.2774270099701134,0.15473923726216002,0.0916591951201625,0.6746452888198461,1.0100173212053376,1.4289901789095494,0.9142446446988018
1978,2,1978.08,0.6033834153354862,0.2774270099701134,0.15473923726216002,0.0916591951201625,0.6746452763825578,1.0100172493174946,1.4289901928904927,0.9142446526055399
1978,3,1978.17,0.6033834153354862,0.2774270099701134,0.15473923726216002,0.0916591951201625,0.674645264274549,1.0100171774886308,1.4289902068791018,0.9142446605164396
1978,4,1978.25,0.6033834153354862,0.2774270099701134,0.15473923726216002,0.0916591951201625,0.6746452524985567,1.010017105736706,1.428990220871862,0.914244668429513
1978,5,1978.33,0.6033834153354862,0.2774270099701134,0.15473923726216002,0.0916591951201625,0.6746452410533291,1.0100170340563803,1.4289902348697912,0.9142446763453367
1978,6,1978.42,0.6033834153354862,0.2774270099701134,0.15473923726216002,0.0916591951201625,0.6746452299351706,1.010016962425723,1.4289902488771613,0.914244684266326
1978,7,1978.5,0.6033834153354862,0.2774270099701134,0.15473923726216002,0.0916591951201625,0.6746452191444959,1.0100168908478484,1.4289902628933586,0.914244692192134
1978,8,1978.58,0.6033834153354862,0.2774270099701134,0.15473923726216002,0.0916591951201625,0.6746452086805151,1.0100168193178938,1.4289902769193323,0.9142447001232976
1978,9,1978.67,0.6033834153354862,0.2774270099701134,0.15473923726216002,0.0916591951201625,0.6746451985433066,1.0100167478365984,1.4289902909549357,0.9142447080597338
1978,10,1978.75,0.6033834153354862,0.2774270099701134,0.15473923726216002,0.0916591951201625,0.6746451887323799,1.010016676400587,1.4289903050008306,0.9142447160018167
1978,11,1978.83,0.6033834153354862,0.2774270099701134,0.15473923726216002,0.0916591951201625,0.6746451792470175,1.0100166050042825,1.4289903190581164,0.9142447239501681
1978,12,1978.92,0.6033834153354862,0.2774270099701134,0.15473923726216002,0.0916591951201625,0.6746451700854398,1.0100165336328943,1.4289903331297167,0.914244731906441
1979,1,1979.0,0.8034579422298591,0.29744350858661334,0.1675029793185429,0.10382084930320307,0.6727569084139837,1.0074925182423615,1.429681665485659,0.9151349187703498
1979,2,1979.08,0.8034579422298591,0.29744350858661334,0.1675029793185429,0.10382084930320307,0.672756884860667,1.0074924406439076,1.4296816818372147,0.9151349279489861
1979,3,1979.17,0.8034579422298591,0.29744350858661334,0.1675029793185429,0.10382084930320307,0.6727568618970012,1.0074923631121067,1.4296816981979974,0.9151349371332672
1979,4,1979.25,0.8034579422298591,0.29744350858661334,0.1675029793185429,0.10382084930320307,0.6727568395274938,1.0074922856637747,1.4296817145644385,0.9151349463211893
1979,5,1979.33,0.8034579422298591,0.29744350858661334,0.1675029793185429,0.10382084930320307,0.6727568177501294,1.0074922082940347,1.4296817309375445,0.9151349555133169
1979,6,1979.42,0.8034579422298591,0.29744350858661334,0.1675029793185429,0.10382084930320307,0.6727567965588478,1.007492130982523,1.4296817473216106,0.9151349647120616
1979,7,1979.5,0.8034579422298591,0.29744350858661334,0.1675029793185429,0.10382084930320307,0.6727567759542687,1.007492053731995,1.429681763716048,0.915134973917092
1979,8,1979.58,0.8034579422298591,0.29744350858661334,0.1675029793185429,0.10382084930320307,0.6727567559350365,1.0074919765377934,1.4296817801218402,0.9151349831289607
1979,9,1979.67,0.8034579422298591,0.29744350858661334,0.1675029793185429,0.10382084930320307,0.6727567365012191,1.0074918994004465,1.429681796538872,0.9151349923476028
1979,10,1979.75,0.8034579422298591,0.29744350858661334,0.1675029793185429,0.10382084930320307,0.6727567176519531,1.007491822316679,1.429681812967839,0.9151350015734089
1979,11,1979.83,0.8034579422298591,0.29744350858661334,0.1675029793185429,0.10382084930320307,0.6727566993860178,1.0074917452812697,1.4296818294098566,0.9151350108070052
1979,12,1979.92,0.8034579422298591,0.29744350858661334,0.1675029793185429,0.10382084930320307,0.6727566817004389,1.0074916682805484,1.4296818458678529,0.9151350200500366
1980,1,1980.0,0.9957739636363244,0.3131108487199523,0.17902349903350512,0.11444806032642914,0.672285249869714,1.0063339951328985,1.4280546382993546,0.9158553200212108
1980,2,1980.08,0.9957739636363244,0.3131108487199523,0.17902349903350512,0.11444806032642914,0.6722853448597013,1.0063339187805278,1.4280546561490375,0.9158553318152407
1980,3,1980.17,0.9957739636363244,0.3131108487199523,0.17902349903350512,0.11444806032642914,0.6722854407378958,1.0063338425005741,1.428054674009505,0.9158553436160731
1980,4,1980.25,0.9957739636363244,0.3131108487199523,0.17902349903350512,0.11444806032642914,0.6722855374845715,1.006333766308111,1.4280546918772052,0.9158553554213621
1980,5,1980.33,0.9957739636363244,0.3131108487199523,0.17902349903350512,0.11444806032642914,0.6722856351042016,1.0063336901988358,1.42805470975312,0.915855367231756
1980,6,1980.42,0.9957739636363244,0.3131108487199523,0.17902349903350512,0.11444806032642914,0.672285733619517,1.0063336141545898,1.4280547276414974,0.9158553790500622
1980,7,1980.5,0.9957739636363244,0.3131108487199523,0.17902349903350512,0.11444806032642914,0.6722858330272582,1.006333538177693,1.4280547455417851,0.9158553908759156
1980,8,1980.58,0.9957739636363244,0.3131108487199523,0.17902349903350512,0.11444806032642914,0.6722859333328037,1.0063334622638682,1.428054763454985,0.915855402709978
1980,9,1980.67,0.9957739636363244,0.3131108487199523,0.17902349903350512,0.11444806032642914,0.6722860345355736,1.0063333864134476,1.4280547813810138,0.915855414552195
1980,10,1980.75,0.9957739636363244,0.3131108487199523,0.17902349903350512,0.11444806032642914,0.6722861366395249,1.0063333106233976,1.4280547993205865,0.9158554264030385
1980,11,1980.83,0.9957739636363244,0.3131108487199523,0.17902349903350512,0.11444806032642914,0.6722862396510318,1.006333234889032,1.4280548172748142,0.9158554382632426
1980,12,1980.92,0.9957739636363244,0.3131108487199523,0.17902349903350512,0.11444806032642914,0.672286343586972,1.0063331591982279,1.4280548352465816,0.9158554501347127
1981,1,1981.0,1.1864171993151207,0.33302188143466976,0.19022006296995045,0.12447166488040008,0.6671708866819467,1.0054268422634876,1.426811796370472,0.9162947952824539
1981,2,1981.08,1.1864171993151207,0.33302188143466976,0.19022006296995045,0.12447166488040008,0.6671714078518662,1.0054267559335852,1.426811816548897,0.916294804728956
1981,3,1981.17,1.1864171993151207,0.33302188143466976,0.19022006296995045,0.12447166488040008,0.6671719302314172,1.0054266696858443,1.4268118367395501,0.9162948141842783
1981,4,1981.25,1.1864171993151207,0.33302188143466976,0.19022006296995045,0.12447166488040008,0.667172453722729,1.0054265835362037,1.4268118569386763,0.9162948236466598
1981,5,1981.33,1.1864171993151207,0.33302188143466976,0.19022006296995045,0.12447166488040008,0.6671729783514185,1.0054264974801728,1.426811877147297,0.9162948331165764
1981,6,1981.42,1.1864171993151207,0.33302188143466976,0.19022006296995045,0.12447166488040008,0.6671735042331203,1.0054264114986233,1.426811897369887,0.9162948425961227
1981,7,1981.5,1.1864171993151207,0.33302188143466976,0.19022006296995045,0.12447166488040008,0.6671740313531568,1.0054263255938771,1.426811917605891,0.916294852085038
1981,8,1981.58,1.1864171993151207,0.33302188143466976,0.19022006296995045,0.12447166488040008,0.6671745597394447,1.0054262397613183,1.4268119378563888,0.9162948615838277
1981,9,1981.67,1.1864171993151207,0.33302188143466976,0.19022006296995045,0.12447166488040008,0.667175089390306,1.0054261540011733,1.426811958121322,0.9162948710924639
1981,10,1981.75,1.1864171993151207,0.33302188143466976,0.19022006296995045,0.12447166488040008,0.6671756203259066,1.0054260683101464,1.426811978401466,0.91629488061131
1981,11,1981.83,1.1864171993151207,0.33302188143466976,0.19022006296995045,0.12447166488040008,0.6671761525770883,1.0054259826832694,1.4268119986979977,0.9162948901409188
1981,12,1981.92,1.1864171993151207,0.33302188143466976,0.19022006296995045,0.12447166488040008,0.6671766862235352,1.0054258971078183,1.426812019013944,0.9162948996827124
1982,1,1982.0,1.357600852921753,0.3534582638358602,0.2015633089194346,0.13490509962550742,0.6699495255551505,1.0047926200977793,1.427038992221724,0.9162987520790901
1982,2,1982.08,1.357600852921753,0.3534582638358602,0.2015633089194346,0.13490509962550742,0.6699499150392271,1.004792545161923,1.4270390194032943,0.9162987645908559
1982,3,1982.17,1.357600852921753,0.3534582638358602,0.2015633089194346,0.13490509962550742,0.6699503061508041,1.0047924703152633,1.4270390465977973,0.9162987771127343
1982,4,1982.25,1.357600852921753,0.3534582638358602,0.2015633089194346,0.13490509962550742,0.6699506988186777,1.0047923955711155,1.42703907380036,0.9162987896424782
1982,5,1982.33,1.357600852921753,0.3534582638358602,0.2015633089194346,0.13490509962550742,0.6699510930604847,1.0047923209257354,1.427039101012301,0.9162988021806912
1982,6,1982.42,1.357600852921753,0.3534582638358602,0.2015633089194346,0.13490509962550742,0.6699514889593399,1.004792246363157,1.4270391282394146,0.9162988147300404
1982,7,1982.5,1.357600852921753,0.3534582638358602,0.2015633089194346,0.13490509962550742,0.6699518865048446,1.004792171885222,1.427039155481015,0.9162988272902083
1982,8,1982.58,1.357600852921753,0.3534582638358602,0.2015633089194346,0.13490509962550742,0.6699522857174419,1.0047920974880005,1.4270391827385278,0.9162988398618519
1982,9,1982.67,1.357600852921753,0.3534582638358602,0.2015633089194346,0.13490509962550742,0.6699526865961988,1.004792023171597,1.427039210011907,0.9162988524449486
1982,10,1982.75,1.357600852921753,0.3534582638358602,0.2015633089194346,0.13490509962550742,0.6699530891560243,1.0047919489331993,1.427039237302179,0.9162988650399717
1982,11,1982.83,1.357600852921753,0.3534582638358602,0.2015633089194346,0.13490509962550742,0.669953493419494,1.0047918747686508,1.427039264610873,0.9162988776476267
1982,12,1982.92,1.357600852921753,0.3534582638358602,0.2015633089194346,0.13490509962550742,0.669953899444832,1.0047918006673917,1.427039291941891,0.916298890269717
1983,1,1983.0,1.5108535949582196,0.36803814097640636,0.21016334604089182,0.14222052857742606,0.6705598990485307,1.0037768510865444,1.4257391103492714,0.9181394056698242
1983,2,1983.08,1.5108535949582196,0.36803814097640636,0.21016334604089182,0.14222052857742606,0.6705602750412981,1.0037767686201864,1.425739139426368,0.9181394153375549
1983,3,1983.17,1.5108535949582196,0.36803814097640636,0.21016334604089182,0.14222052857742606,0.670560653065184,1.0037766862512407,1.425739168517499,0.9181394250171759
1983,4,1983.25,1.5108535949582196,0.36803814097640636,0.21016334604089182,0.14222052857742606,0.6705610330516693,1.0037766039942122,1.425739197617503,0.9181394347069646
1983,5,1983.33,1.5108535949582196,0.36803814097640636,0.21016334604089182,0.14222052857742606,0.6705614150171335,1.0037765218450294,1.4257392267277729,0.9181394444073775
1983,6,1983.42,1.5108535949582196,0.36803814097640636,0.21016334604089182,0.14222052857742606,0.6705617990409737,1.003776439786301,1.425739255854443,0.9181394541204546
1983,7,1983.5,1.5108535949582196,0.36803814097640636,0.21016334604089182,0.14222052857742606,0.6705621851133845,1.0037763578199574,1.425739284996813,0.9181394638459602
1983,8,1983.58,1.5108535949582196,0.36803814097640636,0.21016334604089182,0.14222052857742606,0.6705625732541515,1.0037762759416575,1.4257393141564134,0.9181394735844034
1983,9,1983.67,1.5108535949582196,0.36803814097640636,0.21016334604089182,0.14222052857742606,0.6705629634625705,1.0037761941514507,1.425739343333218,0.9181394833357734
1983,10,1983.75,1.5108535949582196,0.36803814097640636,0.21016334604089182,0.14222052857742606,0.6705633557531455,1.003776112446227,1.4257393725283292,0.9181394931004383
1983,11,1983.83,1.5108535949582196,0.36803814097640636,0.21016334604089182,0.14222052857742606,0.6705637501476912,1.0037760308214463,1.4257394017433698,0.9181395028789407
1983,12,1983.92,1.5108535949582196,0.36803814097640636,0.21016334604089182,0.14222052857742606,0.6705641467024086,1.0037759492656328,1.4257394309824625,0.9181395126726627
1984,1,1984.0,1.6152865974547312,0.3788356261152912,0.21758008788346855,0.14856003636607462,0.6709686380414167,1.0019193497478023,1.4239257863769785,0.9173878881238697
1984,2,1984.08,1.6152865974547312,0.3788356261152912,0.21758008788346855,0.14856003636607462,0.6709690651623079,1.0019192617942652,1.4239258175712715,0.9173878990538461
1984,3,1984.17,1.6152865974547312,0.3788356261152912,0.21758008788346855,0.14856003636607462,0.6709694945990187,1.0019191739448083,1.4239258487803794,0.917387909996651
1984,4,1984.25,1.6152865974547312,0.3788356261152912,0.21758008788346855,0.14856003636607462,0.670969926272052,1.001919086215223,1.42392587999865,0.9173879209502959
1984,5,1984.33,1.6152865974547312,0.3788356261152912,0.21758008788346855,0.14856003636607462,0.6709703602004742,1.0019189986010533,1.4239259112276166,0.9173879319153114
1984,6,1984.42,1.6152865974547312,0.3788356261152912,0.21758008788346855,0.14856003636607462,0.6709707964765214,1.0019189110833255,1.4239259424740107,0.9173879428940561
1984,7,1984.5,1.6152865974547312,0.3788356261152912,0.21758008788346855,0.14856003636607462,0.6709712350890886,1.0019188236640826,1.4239259737370853,0.9173879538862655
1984,8,1984.58,1.6152865974547312,0.3788356261152912,0.21758008788346855,0.14856003636607462,0.6709716760613534,1.0019187363385473,1.4239260050185354,0.917387964892533
1984,9,1984.67,1.6152865974547312,0.3788356261152912,0.21758008788346855,0.14856003636607462,0.6709721193926822,1.001918649106734,1.4239260363183448,0.9173879759128519
1984,10,1984.75,1.6152865974547312,0.3788356261152912,0.21758008788346855,0.14856003636607462,0.6709725651000118,1.001918561965231,1.4239260676377312,0.9173879869476494
1984,11,1984.83,1.6152865974547312,0.3788356261152912,0.21758008788346855,0.14856003636607462,0.6709730132086775,1.0019184749090875,1.4239260989784739,0.9173879979975527
1984,12,1984.92,1.6152865974547312,0.3788356261152912,0.21758008788346855,0.14856003636607462,0.6709734637838538,1.0019183879258082,1.4239261303450865,0.9173880090641555
1985,1,1985.0,1.6643505424608473,0.376916728654782,0.22215358332105084,0.15137850541957404,0.667450680694516,0.9994670439841101,1.4236318010895217,0.917470866466426
1985,2,1985.08,1.6643505424608473,0.376916728654782,0.22215358332105084,0.15137850541957404,0.6674511445914221,0.999466958875367,1.423631830994698,0.9174708791528389
1985,3,1985.17,1.6643505424608473,0.376916728654782,0.22215358332105084,0.15137850541957404,0.6674516109484878,0.9994668738702819,1.4236318609154268,0.9174708918521591
1985,4,1985.25,1.6643505424608473,0.376916728654782,0.22215358332105084,0.15137850541957404,0.6674520796747605,0.9994667889849571,1.423631890845996,0.9174709045619567
1985,5,1985.33,1.6643505424608473,0.376916728654782,0.22215358332105084,0.15137850541957404,0.6674525507924123,0.9994667042147904,1.4236319207879726,0.9174709172828904
1985,6,1985.42,1.6643505424608473,0.376916728654782,0.22215358332105084,0.15137850541957404,0.6674530244074877,0.999466619540348,1.4236319507481872,0.9174709300178581
1985,7,1985.5,1.6643505424608473,0.376916728654782,0.22215358332105084,0.15137850541957404,0.6674535005074517,0.9994665349636854,1.423631980725895,0.9174709427665411
1985,8,1985.58,1.6643505424608473,0.376916728654782,0.22215358332105084,0.15137850541957404,0.6674539791190219,0.9994664504798993,1.4236320107228184,0.9174709555296701
1985,9,1985.67,1.6643505424608473,0.376916728654782,0.22215358332105084,0.15137850541957404,0.6674544602415226,0.9994663660889985,1.423632040738944,0.9174709683072381
1985,10,1985.75,1.6643505424608473,0.376916728654782,0.22215358332105084,0.15137850541957404,0.6674549438943462,0.9994662817875042,1.4236320707755017,0.9174709810997677
1985,11,1985.83,1.6643505424608473,0.376916728654782,0.22215358332105084,0.15137850541957404,0.6674554301065236,0.9994661975703597,1.4236321008342936,0.9174709939080264
1985,12,1985.92,1.6643505424608473,0.376916728654782,0.22215358332105084,0.15137850541957404,0.6674559189528041,0.9994661134247891,1.4236321309198965,0.9174710067339666
1986,1,1986.0,1.6417273714296978,0.3814803235983113,0.2295987193947076,0.1627187254686081,0.6667842861179949,1.000699642094589,1.4236623235613581,0.9170866422230642
1986,2,1986.08,1.6417273714296978,0.3814803235983113,0.2295987193947076,0.1627187254686081,0.6667847515421923,1.0006995537396046,1.423662355482684,0.9170866570997843
1986,3,1986.17,1.6417273714296978,0.3814803235983113,0.2295987193947076,0.1627187254686081,0.666785219347064,1.0006994654917547,1.423662387420167,0.9170866719911495
1986,4,1986.25,1.6417273714296978,0.3814803235983113,0.2295987193947076,0.1627187254686081,0.6667856894346652,1.0006993773690034,1.4236624193672556,0.9170866868940978
1986,5,1986.33,1.6417273714296978,0.3814803235983113,0.2295987193947076,0.1627187254686081,0.6667861618294605,1.0006992893661333,1.423662451325778,0.9170867018094745
1986,6,1986.42,1.6417273714296978,0.3814803235983113,0.2295987193947076,0.1627187254686081,0.6667866366464603,1.000699201461343,1.4236624833036151,0.9170867167409523
1986,7,1986.5,1.6417273714296978,0.3814803235983113,0.2295987193947076,0.1627187254686081,0.6667871138721452,1.0006991136569416,1.4236625152999065,0.9170867316881275
