# Semihemispheric modelled mole fractions for CFC-13 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-27 18:45:33.582441+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_modelled_mole_fractions_box0,Semihemispheric_modelled_mole_fractions_box1,Semihemispheric_modelled_mole_fractions_box2,Semihemispheric_modelled_mole_fractions_box3,Semihemispheric_modelled_mole_fractions_box4,Semihemispheric_modelled_mole_fractions_box5,Semihemispheric_modelled_mole_fractions_box6,Semihemispheric_modelled_mole_fractions_box7,Semihemispheric_modelled_mole_fractions_box8,Semihemispheric_modelled_mole_fractions_box9,Semihemispheric_modelled_mole_fractions_box10,Semihemispheric_modelled_mole_fractions_box11,Semihemispheric_modelled_mole_fractions_1-sigma_box0,Semihemispheric_modelled_mole_fractions_1-sigma_box1,Semihemispheric_modelled_mole_fractions_1-sigma_box2,Semihemispheric_modelled_mole_fractions_1-sigma_box3
1978,1,1978.0,1.0721689159015393,1.0599827625437428,1.020335175599916,1.0153977653217263,1.058569202887776,1.048134909649152,1.0187180610413158,1.0107985381498246,0.9364770221297223,0.9337612007972383,0.9301846447633162,0.9287053134495787,0.06488830465320046,0.07342351751809174,0.08534742558003924,0.038013015766288405
1978,2,1978.08,1.0792771184112941,1.066947581079922,1.0273649421867546,1.0201342488201142,1.0627650219702753,1.050990835967106,1.0239917822095883,1.0135423605751568,0.939826192511372,0.936873366540566,0.9331273922506215,0.9313714989339297,0.06351648855005679,0.07434533165169692,0.08474685999143208,0.03883305450118264
1978,3,1978.17,1.0852016551965684,1.0725232058629313,1.0334109484909377,1.024709130140606,1.0682232158377278,1.056314407652096,1.0297566716161486,1.0180961639870925,0.9431028646466717,0.9399954529773438,0.9361446217405714,0.9342569048674294,0.0628528089592734,0.0733542296739711,0.08512270305661564,0.0391329549428418
1978,4,1978.25,1.0912367934729739,1.0767844033929215,1.0380110472138755,1.027928312243231,1.0757555484483021,1.0658343613698895,1.0330051048173168,1.0253012146400724,0.9462966931109924,0.9431874575605825,0.9392515498771263,0.9374285993785788,0.06272528960532013,0.07198651632089438,0.0902168141500133,0.03905941850219899
1978,5,1978.33,1.0981300759557682,1.0825849929846632,1.0414752106759608,1.031443201058683,1.0837370199246226,1.0738795428943813,1.0364684771582937,1.0303815341652323,0.9495066461815779,0.9465014930796126,0.9424641150950104,0.9408311271024948,0.06344401501821488,0.07333513023041949,0.09501192050510321,0.03880194370208546
1978,6,1978.42,1.1051472462361074,1.0891589366898848,1.0453020116997571,1.03534919454207,1.090778215567988,1.0804984047186517,1.0404025028868318,1.0343850569553834,0.9527660467473502,0.9498758398667101,0.9458107692625007,0.9443165164905006,0.06448398826497409,0.07528140495571974,0.09782172957891554,0.038678311894271664
1978,7,1978.5,1.1132371523303217,1.0918089167921672,1.044171276996371,1.039068245082715,1.0994526635520345,1.0872152382512414,1.0522448809018625,1.0417641073615846,0.9561418403929985,0.9533380312953027,0.9493379273188015,0.9478745103301709,0.06662999559873113,0.07044856416312541,0.09925471579439518,0.038229211814921345
1978,8,1978.58,1.1218267639955457,1.0928348820741245,1.0467594916933982,1.0442413467198437,1.1080544392787546,1.0901173831091702,1.0602691502355357,1.049640569909923,0.9597570752191423,0.9568873687824744,0.9530757585592726,0.951583063035675,0.0694085634161541,0.06779337517353076,0.09183655963696584,0.03806076937668179
1978,9,1978.67,1.129429345089698,1.0957000087463504,1.0518496950544762,1.0499341214843219,1.1152146222491979,1.0929942076935364,1.0652272762206993,1.0554003829047423,0.9635918301342601,0.960502108016705,0.956798054976211,0.9553087367814302,0.07136528648167911,0.06774905733822674,0.0861603300606253,0.03804994413834281
1978,10,1978.75,1.1347817743685047,1.1027120855197456,1.0591263105815323,1.055682727816609,1.1193587330457275,1.100700225741536,1.0646909000943445,1.0578768614608922,0.9675910952803018,0.9642595494670109,0.9604234517603608,0.958924676394863,0.07096577587513636,0.06909852581496011,0.0849306216489971,0.038325059977630346
