# Global mole fraction growth rate for CFC-13 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-27 18:45:33.611868+00:00 
# Units: ppt 
Year,Month,Decimal_date,Global_mole_fraction_growth_rate,Global_mole_fraction_growth_rate_1-sigma
1978,1,1978.04,0.05883161410561189,0.008659391658624827
1978,2,1978.12,0.05994107301392549,0.008639958927318036
1978,3,1978.21,0.06104524439468787,0.00863608041696306
1978,4,1978.29,0.06216654717084038,0.0086325746471781
1978,5,1978.37,0.06331579070066234,0.008613365742674493
1978,6,1978.46,0.06449319447539367,0.008569543677506267
1978,7,1978.54,0.06569553877760746,0.008500961111912286
1978,8,1978.62,0.06690960512843326,0.00841481017621547
1978,9,1978.71,0.06812049565785196,0.00832020652126931
1978,10,1978.79,0.0693164084389398,0.00822683155412981
1978,11,1978.87,0.07049601403413182,0.008145227922183326
1978,12,1978.96,0.07165445469601087,0.00808544339369725
1979,1,1979.04,0.0727769493743842,0.008053074628316817
1979,2,1979.12,0.07386402979353374,0.008047798768431487
1979,3,1979.21,0.07493426394718689,0.008060863623671546
1979,4,1979.29,0.0760164633284508,0.008076887034127204
1979,5,1979.37,0.07712444718711207,0.008079565136271895
1979,6,1979.46,0.07825914344873103,0.008059663344312544
1979,7,1979.54,0.07941757084025347,0.008017047475839827
1979,8,1979.62,0.08058209217328399,0.007960062312087684
1979,9,1979.71,0.08173296495707955,0.007900083767482484
1979,10,1979.79,0.08285552654002327,0.007849087756505082
1979,11,1979.87,0.08394952164278126,0.007818966038524552
1979,12,1979.96,0.0850117181328297,0.007818914028649112
