# Semihemispheric modelled mole fractions for CFC-112a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-03 22:19:39.631286+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_modelled_mole_fractions_box0,Semihemispheric_modelled_mole_fractions_box1,Semihemispheric_modelled_mole_fractions_box2,Semihemispheric_modelled_mole_fractions_box3,Semihemispheric_modelled_mole_fractions_box4,Semihemispheric_modelled_mole_fractions_box5,Semihemispheric_modelled_mole_fractions_box6,Semihemispheric_modelled_mole_fractions_box7,Semihemispheric_modelled_mole_fractions_box8,Semihemispheric_modelled_mole_fractions_box9,Semihemispheric_modelled_mole_fractions_box10,Semihemispheric_modelled_mole_fractions_box11,Semihemispheric_modelled_mole_fractions_1-sigma_box0,Semihemispheric_modelled_mole_fractions_1-sigma_box1,Semihemispheric_modelled_mole_fractions_1-sigma_box2,Semihemispheric_modelled_mole_fractions_1-sigma_box3
1999,1,1999.0,0.0697479631044535,0.06990123607669858,0.06961989566172394,0.06984952846205095,0.06958776791898305,0.06959600187552686,0.0697027895123294,0.06942585223553116,0.056047245878551456,0.055393486021834575,0.05522042141122246,0.0555116265584235,0.04268070409664085,0.04391887025137788,0.01047495905670018,0.002741760604217252
1999,2,1999.08,0.06965584575455228,0.069811061531319,0.06948434902213475,0.06986913523985364,0.06948312648672364,0.06947892715687957,0.06968986009716835,0.06934616131944708,0.056169708880665366,0.05542621507632172,0.05512548750611178,0.05529472014105223,0.039140642556156686,0.039390269317857454,0.01081587563127291,0.0028054555715039185
1999,3,1999.17,0.06956095316253132,0.06971811988742285,0.06939540840406483,0.06984196240167201,0.0693893449597226,0.069388573640271,0.06961330798823685,0.06930545368912455,0.05619958140908356,0.05539989734182087,0.055043180825291915,0.055205662448560934,0.038424824985763106,0.036466801273399595,0.011295461954201324,0.00275385825027328
1999,4,1999.25,0.06947179101566629,0.06959325759410036,0.06945059631202462,0.06969492572686307,0.06930872662937143,0.06933349762724499,0.06937191882708588,0.0693871681208982,0.05608044211695369,0.05531593504937326,0.05499388788314744,0.05525755894928851,0.038137875907500375,0.036289979003833586,0.011421328266784351,0.0027295479386913535
1999,5,1999.33,0.06938420778571204,0.06947704935264681,0.06947520746912601,0.06956880949040194,0.06922748545191552,0.06924864154780445,0.06927953131904521,0.06935119982875745,0.05583603676489213,0.05519377708774938,0.054988568905642056,0.05540509660378748,0.03788037762416023,0.03789129264025573,0.01169992866812591,0.0027046943419066867
1999,6,1999.42,0.0692933940913665,0.0693777491750138,0.0694440864955043,0.06948582611046357,0.06913621038449237,0.0691569464395515,0.06923655102060439,0.06928259507258869,0.055532866353813215,0.05505941355962633,0.05502430126054989,0.05558718898433309,0.03743104814811538,0.03906783114874891,0.012045344198942222,0.002661260844244747
1999,7,1999.5,0.06919764382540089,0.06948420041638954,0.06926620391118364,0.06936516900063847,0.06902303066099913,0.06892939284826767,0.0692511128722442,0.06928901336928166,0.05523593899411192,0.05492752886656643,0.05506630907103597,0.05575570749824275,0.04234843839112369,0.04216101866224838,0.01299600462973594,0.0027038989055022046
1999,8,1999.58,0.0691051653179011,0.06956745185791224,0.0690719919341523,0.06924931976569099,0.06891452344000074,0.06888140588759054,0.06918842667005037,0.06924280999612657,0.055019794888463605,0.0548082474999252,0.05508188267854252,0.055864003781177125,0.04997380992070175,0.04683418085680035,0.012653800971274245,0.002655802541448331
1999,9,1999.67,0.06902351622222128,0.06955343060622188,0.06894054431836016,0.0691474843856608,0.06883709791603569,0.06887628099012913,0.06910970629275101,0.06915582416466662,0.054925456721087694,0.05471772298378116,0.05505173592300162,0.055872388360600905,0.055213505353319974,0.04971319993282322,0.011576739236545142,0.0024414602568600115
1999,10,1999.75,0.06895885769209284,0.06934442441144172,0.0689677716035264,0.06909209662285103,0.06880095831411721,0.06899730389600142,0.06889436676045321,0.06899425992795945,0.05496190735609057,0.05467217091215569,0.05497141338567888,0.055761360035939345,0.05461512945476607,0.04863583986842899,0.010612148477439975,0.0024781159160140952
1999,11,1999.83,0.06890458070919085,0.06915952584416468,0.06898001365213902,0.06903086319231685,0.06877574572973578,0.06895739566415326,0.06877784985979246,0.06886378377080933,0.05509640572122917,0.05468539339821642,0.05486554740651759,0.05552957962815262,0.05015408563778528,0.04591636454012695,0.011044185364977983,0.002445595325077171
1999,12,1999.92,0.06884447028252967,0.06904770047428806,0.06893674366790002,0.06895782129783995,0.06871558534219548,0.06885812945337881,0.0687104607529312,0.06878172956280927,0.05527768314281654,0.05474863540759967,0.054756486630952235,0.0552328739439175,0.04729709952496457,0.04479443871888112,0.011675682600134914,0.00241090956519856
2000,1,2000.0,0.06878028594119572,0.06896573718223113,0.0687594293055955,0.06899787926162097,0.06863888202888117,0.0686742951959248,0.06884763076078336,0.06857975203958558,0.05545223622964071,0.054811815596974886,0.05465025432443153,0.054943887582538445,0.042748947512368865,0.04395900052291407,0.010468670512716603,0.0025231490237222643
2000,2,2000.08,0.06870257044854243,0.06887380751719482,0.06861381417444909,0.06901283539848113,0.06854576426339795,0.06856243311179808,0.0688297981870928,0.06849813962044189,0.05556807263586233,0.05483855702425121,0.054550268877026374,0.054722881213719446,0.039212098725801635,0.039436769525614083,0.010835280255227259,0.0025805291011188713
2000,3,2000.17,0.06861773263792785,0.06878502568501284,0.06851888505128685,0.06898109911540386,0.06845995429748825,0.06847524383988841,0.06874656116913146,0.06845275446116639,0.05559270418031368,0.05480718615010969,0.05446289449261369,0.05462861460967234,0.038494671889179696,0.036517194856559555,0.011321863523853035,0.0025295301248637785
2000,4,2000.25,0.06853576697865528,0.06866646487826085,0.06857263666000353,0.06883067571263521,0.06838313995397217,0.06841785631251848,0.06850181973547582,0.0685273694194951,0.05547017963290821,0.05471898287577316,0.054408355612858034,0.0546739586852322,0.03820636368087127,0.03633937554385568,0.011435100536969256,0.002517892049675194
2000,5,2000.33,0.06845271431958688,0.06855408127578112,0.06859727440641852,0.06870135089571928,0.06830422512891063,0.06833322600377495,0.0684079871048712,0.06848690317626642,0.055223867613525546,0.05459312396278933,0.05439754600533713,0.05481405955214617,0.03794955089051546,0.03793774496692194,0.011697844155192316,0.002498612050196776
2000,6,2000.42,0.06836532422773772,0.06845751499973066,0.06856529512724177,0.06861540187451523,0.0682158450139719,0.0682437136924727,0.06836364138984413,0.06841550736268547,0.0549195820963546,0.054455430634839846,0.05442759371418267,0.05498853386154483,0.0375018903801352,0.03911213003307577,0.012034446550825596,0.0024477046742654805
2000,7,2000.5,0.06827197437691758,0.06856947473865681,0.06839073155890753,0.0684924554512005,0.06810418894320469,0.06801750295666961,0.0683701321090563,0.0684167140194878,0.05462162457631784,0.05432037603262917,0.054463996668118936,0.05514975885875611,0.042415351304346136,0.04219896293734127,0.012964873435618088,0.0024935692088281433
2000,8,2000.58,0.06818132823428269,0.06865831733227094,0.06819631038370681,0.06837354089529761,0.06799722650203903,0.06797419872590285,0.06830357924161731,0.06836552340369194,0.05440366714944004,0.05419796719932837,0.05447432654474793,0.055251502727535956,0.05003600475345485,0.0468661673203471,0.012619071536155128,0.0024729532439334333
2000,9,2000.67,0.06810182983898495,0.06864761425792135,0.06806276691293275,0.06826868498601292,0.06792212973068429,0.06797338947479924,0.06822407627490498,0.0682759509501296,0.054306323977673286,0.054104242939916475,0.05443967723230549,0.05525458318259301,0.055273126005258195,0.04974204218114291,0.011546391102761738,0.002289581924828293
2000,10,2000.75,0.06804017814140279,0.06843985112428827,0.06808647235866212,0.06821057728675374,0.06788944099347874,0.06809464106715861,0.0680117335791909,0.06811440703958392,0.05433849949697607,0.05405516623155938,0.05435567469556772,0.05513980171683999,0.05467393551905714,0.04866388239263522,0.01058708997585818,0.0023603671307023595
2000,11,2000.83,0.06798899473733017,0.06825506453860922,0.06809675793171877,0.06814779445630208,0.06786690531685768,0.06805448315532406,0.06789605061779204,0.06798405693274552,0.05446780887302937,0.0540643201085035,0.05424666586832892,0.05490589884819702,0.05021388460289132,0.045944713863293296,0.011016781682680749,0.002323499002520776
2000,12,2000.92,0.0679311628727549,0.06814370148599602,0.06805248749197942,0.06807378042800769,0.06780862266199635,0.06795582719651105,0.06782810055724466,0.06790129549032103,0.05464348510372931,0.05412304496695925,0.0541346763425661,0.05460805960494632,0.04735835529512441,0.04482218776134347,0.011644668872479688,0.0022719784584005597
2001,1,2001.0,0.06788433877012272,0.06806352330388517,0.06787443649745296,0.0681117283832657,0.06773873162901882,0.06777735265636962,0.06796385459440775,0.06770062102027102,0.054812659896756946,0.05418187885262218,0.05402567352783486,0.05431809650738593,0.042806584872296355,0.043986906339769025,0.010455394941550322,0.002377513364168281
2001,2,2001.08,0.06782887012855912,0.06797973694666208,0.06772890285844832,0.0681251496213248,0.06766092340650366,0.06767399805395656,0.06794503341047396,0.0676189401094444,0.05492422317060004,0.054205018281185,0.05392306370520661,0.05409558639787037,0.03926327128902617,0.03946924437476626,0.010839964914306922,0.0024292542825984894
2001,3,2001.17,0.06776071324200474,0.06790204120970958,0.06763549677897385,0.06809260501109095,0.06758915658073196,0.0675961894366779,0.06786178333305484,0.06757285100013616,0.05494611317848326,0.05417109948994025,0.05383314422925947,0.05399858118183958,0.03853949572212396,0.03655385062186172,0.011332338668507736,0.0023763949304380656
2001,4,2001.25,0.06769285585023163,0.06779473662576212,0.0676894264519724,0.06794318940885587,0.06752581533014781,0.06754866526738611,0.06762065048626308,0.06764565201628789,0.05482295954795982,0.05408138244915847,0.053775962259522386,0.05403979080687931,0.03824623834059565,0.03637640156274341,0.011438164373347551,0.002372358889126128
2001,5,2001.33,0.0676227863665055,0.06769338134750588,0.0677146652906208,0.06781502071566806,0.06745950791220016,0.06747464012583433,0.0675289550148664,0.06760546188681622,0.05457783593379455,0.053954820463909245,0.05376231141674926,0.05417489475716356,0.03798617974148516,0.03797408090264043,0.01169195161378083,0.00235622680671686
2001,6,2001.42,0.06754757519503259,0.06760774803376825,0.06768437129610984,0.06773009694950871,0.06738282320375984,0.06739546371170978,0.06748629693290605,0.06753512476697708,0.05427574038131535,0.05381689737377313,0.053789335083664874,0.05434422589860159,0.03753617467758033,0.03914873443039096,0.012024344729904348,0.0022993098528189503
2001,7,2001.5,0.06746811109277928,0.06772101446225764,0.06751165219469225,0.06760936771338766,0.06728554963941122,0.06718081287973564,0.06749957972895423,0.0675385022037832,0.053980224165319,0.0536818936599592,0.053822992520028576,0.054500746262438,0.042441862802549545,0.04222965089235526,0.012944001298693327,0.002348132063492002
2001,8,2001.58,0.06739192850725154,0.06780898912583379,0.06732213736157222,0.06749418077255043,0.06719292261883439,0.06714161548000205,0.06743914890590237,0.06749178248329485,0.05376413807715182,0.053559628884515195,0.05383128873924231,0.05459886399940503,0.05005376673907991,0.046890567030840914,0.012598407760786306,0.002353092885533381
2001,9,2001.67,0.06732491807553317,0.06780118660510241,0.0671937318988003,0.06739362715996909,0.06712946990484878,0.06714435866155463,0.0673641013158285,0.06740657768668529,0.05366750173543713,0.05346590710645747,0.0537953977423688,0.05459983793580984,0.05528478113441726,0.049763881343950406,0.011530094125668576,0.0021973364927497917
2001,10,2001.75,0.06727155787261567,0.06760686125443655,0.06722039378657553,0.06733905277365561,0.06710226843326815,0.06727120323096882,0.06715477508262055,0.06724874489769858,0.053698988562067326,0.05341655001861434,0.05371094650687098,0.054484636117768395,0.054682847104963364,0.04868842066484463,0.010574910425707296,0.002294298099390538
2001,11,2001.83,0.06722637496994167,0.06743713234030423,0.06723217176381519,0.06727891572709764,0.06708502391308908,0.06724236617158436,0.06704202546182658,0.06712120805129197,0.0538265033492245,0.05342503887303874,0.053601970138842825,0.05425193915666909,0.05022240891124736,0.045973393874782935,0.011003625428092821,0.002254738673990154
2001,12,2001.92,0.0671757936442689,0.06733676124145777,0.06719014008442914,0.06720753256937509,0.0670345039910453,0.06715458877273507,0.066977756980674,0.06704135316473647,0.05400000327573996,0.053482763273349644,0.05349030663678459,0.05395629205843242,0.047366087525931556,0.04485299210546023,0.011630019518433447,0.002191331009118916
2002,1,2002.0,0.06715280661217912,0.06727491539925946,0.0670245186189013,0.06724776002559724,0.06697317974953934,0.06698223122777998,0.06710892477082736,0.06684426519931042,0.05416726625310326,0.05354072389176024,0.05338175698604292,0.05366864802065434,0.04281679708211517,0.044023402901622356,0.010451443186060937,0.002290445339804607
2002,2,2002.08,0.06712515539229157,0.06721097505949011,0.06689344127127743,0.06726462530920149,0.06691297860429421,0.06689079810060733,0.06709547583680499,0.06676591315923228,0.05427791493321613,0.0535635517103694,0.05327968319273905,0.05344782878148055,0.03927568293658807,0.039512172298651865,0.010847573238968011,0.0023349666796715933
