# Semihemispheric mole fraction growth rate for CFC-114 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-03 22:24:38.856142+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fraction_growth_rate_box0,Semihemispheric_mole_fraction_growth_rate_box1,Semihemispheric_mole_fraction_growth_rate_box2,Semihemispheric_mole_fraction_growth_rate_box3,Semihemispheric_mole_fraction_growth_rate_1-sigma_box0,Semihemispheric_mole_fraction_growth_rate_1-sigma_box1,Semihemispheric_mole_fraction_growth_rate_1-sigma_box2,Semihemispheric_mole_fraction_growth_rate_1-sigma_box3
1978,1,1978.04,0.5051396784896343,0.4786980128702577,0.43293661667111566,0.4233086048639353,0.052908468933543264,0.039051870785570854,0.0330203415514521,0.03271765974283448
1978,2,1978.12,0.5117178084651349,0.4832311647218814,0.4381936871199418,0.429479829280618,0.05436048186589006,0.038429838372685404,0.03235152102234229,0.03253084226988083
1978,3,1978.21,0.5182686067427169,0.48769341365004776,0.4428198343338082,0.4355732576336754,0.05535559575682187,0.03818766702793071,0.031503248308525356,0.03231731070440921
1978,4,1978.29,0.524739814381574,0.49226248149701696,0.4473799215756217,0.44176747839805164,0.0556437953240183,0.038266494715341035,0.03070446151398415,0.03205559489329521
1978,5,1978.37,0.5308604926903707,0.49684552945722155,0.45259180507510527,0.44820376081937385,0.05516052513487246,0.03853984376080877,0.030119718595407664,0.03175190394708318
1978,6,1978.46,0.5362444855197523,0.5016967301413872,0.4587586973499526,0.45485360119529433,0.05402771821997115,0.03886878941173332,0.02977250120041489,0.03140716261100589
1978,7,1978.54,0.5405508183618625,0.5074804388165458,0.4658078096872391,0.461491106825056,0.05252374546851004,0.03911214520879668,0.029596624617410864,0.030999505982892975
1978,8,1978.62,0.5438176395830645,0.5145490706032394,0.4730664238002868,0.4678248036818238,0.05104923631685106,0.039162957655698244,0.029465599163330844,0.030501670913335048
1978,9,1978.71,0.5464989569120628,0.5223608417011119,0.4800126841964873,0.473753273881072,0.050050768763273266,0.03899784562140018,0.029325928534217536,0.02992994040969527
1978,10,1978.79,0.549215019308771,0.5297554472505834,0.48644757970000174,0.4794380539929245,0.04989689254441294,0.038643143294656485,0.029196174139066437,0.029351564160937208
1978,11,1978.87,0.5522614195780897,0.5356887208385276,0.4926168345063323,0.4851373339051065,0.05069630485611634,0.038184329063097676,0.02909598402872194,0.02884996139238267
1978,12,1978.96,0.5554927233178835,0.5398641614839385,0.49850604208422084,0.49093053344262105,0.05224935850858115,0.037769943777599714,0.028966673856193927,0.028469073207875752
1979,1,1979.04,0.5585823034792531,0.5425144411134757,0.5037205110406613,0.4966312677108283,0.054130235252608114,0.03756085144070739,0.02869768433056464,0.02819871111557585
1979,2,1979.12,0.5613177097790096,0.5443584423209313,0.5078849313333073,0.5020595827896752,0.055875611073432085,0.03766095218993659,0.028262586683116472,0.027994496576663305
1979,3,1979.21,0.5635519699366563,0.5458893615924808,0.511174501085412,0.50719422118213,0.0571311620494478,0.03806911222786393,0.02775896831860284,0.027811708878331197
1979,4,1979.29,0.5650436811339523,0.5472329832221903,0.5142075151327903,0.5122151948455328,0.05768506002371619,0.038708852250622525,0.027325018326837352,0.027626067361394224
1979,5,1979.37,0.5653779674762778,0.5482223643166916,0.5177581066240305,0.5172648631006861,0.05749914259836322,0.03944988672596154,0.027049072841734426,0.027433102162071423
1979,6,1979.46,0.5641161793594323,0.5490985445967007,0.5221477252883278,0.5223061979850215,0.05670458215782201,0.040139009957030874,0.02694078035473497,0.027230987560605994
1979,7,1979.54,0.5609357738176908,0.5505878399998295,0.5272955815979439,0.5270897732494897,0.055571999969107624,0.04062485733466723,0.026962585460453437,0.027011508286798786
1979,8,1979.62,0.555981643277127,0.5530898386207127,0.5324673554461652,0.5312954596888131,0.05446940039389916,0.04082791903354354,0.027034846325071027,0.02676714187931539
1979,9,1979.71,0.5499061747398949,0.5560613907356219,0.5370877844467169,0.5348107564165847,0.053787871929954406,0.0407732384487571,0.027112698326845815,0.026514584432998905
