# Semihemispheric annual emissions for CFC-114 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-03 22:24:38.884532+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_annual_emissions_box0,Semihemispheric_annual_emissions_box1,Semihemispheric_annual_emissions_box2,Semihemispheric_annual_emissions_box3,Semihemispheric_annual_emissions_1-sigma_box0,Semihemispheric_annual_emissions_1-sigma_box1,Semihemispheric_annual_emissions_1-sigma_box2,Semihemispheric_annual_emissions_1-sigma_box3
1978,6,1978.46,10.66955980890779,2.031393165825396,1.458381456870516,1.1444470595732508,2.94126949092275,2.693587801705002,2.8751303918443436,1.8243364792650458
1979,6,1979.46,11.532234448974108,2.354123426429829,1.729804080535143,1.4473584156130919,2.8127584706159183,2.6632055177177705,2.851978392491684,1.842530125084436
1980,6,1980.46,10.94296612133675,2.587644260573675,1.9370981789264154,1.6699920600688183,2.7337627518225824,2.648769223320511,2.8300487055619628,1.850418106063642
1981,6,1981.46,10.579379406378104,2.7960384314583533,2.053169012321106,1.814801402761397,2.6685673330549804,2.616556755782051,2.813331132207501,1.8420843437691503
1982,6,1982.46,8.89771074506695,2.990570038764897,2.1768868088260755,1.926259958072766,2.6186600870003183,2.594624031766975,2.7935978935436423,1.8288961205882361
1983,6,1983.46,8.836978782196683,3.2291897445720887,2.3510966997323917,2.0131322112563867,2.643543999324891,2.550966905967828,2.782609981945018,1.8170949869314632
1984,6,1984.46,9.238595859214383,3.5585190905254986,2.5410972882852474,2.1927584472125576,2.5999318085558865,2.5184834862814656,2.7746684687021252,1.8073226572351084
1985,6,1985.46,11.434766648132934,3.812629830818844,2.680163682914053,2.3139121958575912,2.60510831367001,2.522885110141876,2.753258328518637,1.7970489000938152
1986,6,1986.46,13.517230058091329,4.193744137538183,2.9435977544227456,2.5960503177110965,2.590508236667657,2.4997085859474,2.748289724040855,1.7881926291940067
1987,6,1987.46,13.052293786949472,4.101284281119954,3.0638372027211216,2.763958332569839,2.5127875077814097,2.4843142312825868,2.751228929322184,1.7799685621877772
1988,6,1988.46,11.125315938477838,3.456650941281928,2.853406064610134,2.620581285802166,2.466004072287467,2.451749795773012,2.7381029123146354,1.766880306991943
1989,6,1989.46,10.464345215651452,3.14422489684182,2.633966063610424,2.317320732638485,2.4481635610208703,2.4293183018238738,2.728021902275983,1.7582894885480742
1990,6,1990.46,7.589554455836093,2.529418954752043,2.3775660756595953,2.1955382389429734,2.321237608199052,2.4069142454742756,2.699290060239706,1.748829743377666
1991,6,1991.46,3.8732588197431874,1.8869567834705523,2.0266801165632375,1.9726233908157553,2.2857329946476477,2.388080967589925,2.7098375178017426,1.748526354175525
1992,6,1992.46,3.206650865728984,1.5584838755890231,1.758636229490116,1.7476208382762433,2.225989511164077,2.361669891156015,2.679542333174656,1.7340747438334185
