# Semihemispheric monthly emissions for CFC-114 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-03 22:24:38.899272+00:00 
# Units: Gg/yr 
Year,Month,Decimal_date,Semihemispheric_monthly_emissions_box0,Semihemispheric_monthly_emissions_box1,Semihemispheric_monthly_emissions_box2,Semihemispheric_monthly_emissions_box3,Semihemispheric_monthly_emissions_1-sigma_box0,Semihemispheric_monthly_emissions_1-sigma_box1,Semihemispheric_monthly_emissions_1-sigma_box2,Semihemispheric_monthly_emissions_1-sigma_box3
1978,1,1978.0,10.669559808907787,2.0313931658253965,1.458381456870516,1.1444470595732508,2.9409316612845013,2.693556024681778,2.875155461558041,1.8243187798817606
1978,2,1978.08,10.669559808907787,2.0313931658253965,1.458381456870516,1.1444470595732508,2.940992715368007,2.6935617964381393,2.8751508812106663,1.8243219965400166
1978,3,1978.17,10.669559808907787,2.0313931658253965,1.458381456870516,1.1444470595732508,2.941053963650566,2.693567573580337,2.875146308596702,1.82432521536566
1978,4,1978.25,10.669559808907787,2.0313931658253965,1.458381456870516,1.1444470595732508,2.941115350597001,2.6935733509157602,2.875141747784966,1.8243284334684122
1978,5,1978.33,10.669559808907787,2.0313931658253965,1.458381456870516,1.1444470595732508,2.9411768911203273,2.693579129905554,2.875137197569605,1.824331651665811
1978,6,1978.42,10.669559808907787,2.0313931658253965,1.458381456870516,1.1444470595732508,2.941238651515808,2.6935849168068002,2.875132652995731,1.8243348734442628
1978,7,1978.5,10.669559808907787,2.0313931658253965,1.458381456870516,1.1444470595732508,2.941300624049495,2.6935907109079213,2.875128114611147,1.8243380984083806
1978,8,1978.58,10.669559808907787,2.0313931658253965,1.458381456870516,1.1444470595732508,2.941362824235191,2.69359651366992,2.8751235812628306,1.8243413273719595
1978,9,1978.67,10.669559808907787,2.0313931658253965,1.458381456870516,1.1444470595732508,2.9414252500404765,2.693602324909499,2.875119053089279,1.8243445602333388
1978,10,1978.75,10.669559808907787,2.0313931658253965,1.458381456870516,1.1444470595732508,2.941487911803839,2.6936081455928185,2.8751145293353533,1.8243477975301727
1978,11,1978.83,10.669559808907787,2.0313931658253965,1.458381456870516,1.1444470595732508,2.941550826784247,2.6936139773185688,2.8751100087640515,1.824351040151235
1978,12,1978.92,10.669559808907787,2.0313931658253965,1.458381456870516,1.1444470595732508,2.941614040954921,2.69361982432502,2.87510548811305,1.8243542904515433
1979,1,1979.0,11.532234448974108,2.3541234264298287,1.7298040805351431,1.4473584156130919,2.8122625844299924,2.6631673951515022,2.85201269289477,1.8425072352823477
1979,2,1979.08,11.532234448974108,2.3541234264298287,1.7298040805351431,1.4473584156130919,2.812352322486258,2.663174315215172,2.8520064259722147,1.842511391837722
1979,3,1979.17,11.532234448974108,2.3541234264298287,1.7298040805351431,1.4473584156130919,2.8124422907695834,2.6631812435138835,2.8520001697783868,1.842515552639453
1979,4,1979.25,11.532234448974108,2.3541234264298287,1.7298040805351431,1.4473584156130919,2.812532412598099,2.6631881741757137,2.851993929555897,1.842519714163455
1979,5,1979.33,11.532234448974108,2.3541234264298287,1.7298040805351431,1.4473584156130919,2.8126227086805153,2.663195108834765,2.8519877037577013,1.8425238773938526
1979,6,1979.42,11.532234448974108,2.3541234264298287,1.7298040805351431,1.4473584156130919,2.8127132705520603,2.6632020545444366,2.851981486010016,1.842528046566765
1979,7,1979.5,11.532234448974108,2.3541234264298287,1.7298040805351431,1.4473584156130919,2.8128040877063274,2.663209010509698,2.851975277007717,1.842532221205634
