# Semihemispheric mole fraction growth rate for CFC-114a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-02-23 00:03:29.270158+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fraction_growth_rate_box0,Semihemispheric_mole_fraction_growth_rate_box1,Semihemispheric_mole_fraction_growth_rate_box2,Semihemispheric_mole_fraction_growth_rate_box3,Semihemispheric_mole_fraction_growth_rate_1-sigma_box0,Semihemispheric_mole_fraction_growth_rate_1-sigma_box1,Semihemispheric_mole_fraction_growth_rate_1-sigma_box2,Semihemispheric_mole_fraction_growth_rate_1-sigma_box3
1978,1,1978.04,0.03893679848676264,0.03955288785233894,0.03977742927921732,0.03967872862629992,0.009472600292600383,0.0064703830602174965,0.004982154530215138,0.005084788683898785
1978,2,1978.12,0.03918990895591503,0.03970124119705991,0.04001193958966795,0.0400177650978447,0.009790982278386194,0.0064155016527898045,0.0047602636209457625,0.004927363602602667
1978,3,1978.21,0.03945031812016948,0.03983897264930359,0.04016272947858622,0.040316257397585875,0.010019778681518555,0.006429464910444062,0.004509615508246541,0.004764579753724983
1978,4,1978.29,0.03971162997241529,0.03996232957204637,0.04026885556721875,0.04057746103697422,0.010118390380625175,0.006501700433270601,0.00427307288693371,0.004588074279512659
1978,5,1978.37,0.039953284138785294,0.040058159075772176,0.04037604789983638,0.0408074902161902,0.010080174770966222,0.006608136222348985,0.004072749945352143,0.004396410514017703
1978,6,1978.46,0.04014936090801398,0.040140304456851114,0.04050539156300628,0.04100705553891323,0.009927575739360145,0.0067111054603556,0.003902412203058339,0.004189515849363407
1978,7,1978.54,0.04027763590035417,0.04024899186473972,0.040657397337603006,0.04116810844998413,0.009702109695797306,0.0067658944760497185,0.003746136470048672,0.003965841101566858
1978,8,1978.62,0.04033646283466871,0.04040835848270488,0.04080255161462293,0.04127998693159916,0.009466801876751604,0.006750086499991586,0.0035904607437977536,0.0037244048240334454
1978,9,1978.71,0.040346683448602136,0.04059687244119292,0.0409200448691195,0.04134229106851959,0.00930380750877699,0.0066783065765279636,0.003439913752179566,0.003473091000070702
1978,10,1978.79,0.040339147268635134,0.04076279722966162,0.04100724174033155,0.04136889122533309,0.009282140024533475,0.006579524509242896,0.003308984284226611,0.0032305888072695133
1978,11,1978.87,0.040334340185248695,0.040860139613780475,0.041077507073706984,0.04137930786211392,0.009413534352101785,0.0064841009940103545,0.0032055952642400113,0.0030188102306437804
1978,12,1978.96,0.04033925992219483,0.04088312823928764,0.04112602860609023,0.041384518963554946,0.009655680374156428,0.0064208647340869,0.0031198499743563305,0.002850086972575422
1979,1,1979.04,0.04035896304277748,0.04085674275431729,0.041127147087020234,0.04138195659145761,0.009936514373180714,0.006411978720300887,0.0030320421236056435,0.0027218645758436896
1979,2,1979.12,0.04040467212881231,0.040828943381412935,0.04106268577811544,0.04136641902901436,0.010181629623744429,0.006462175404593847,0.002941201554934857,0.002621141731517946
1979,3,1979.21,0.04048619734524036,0.040829618773590044,0.040948168223352684,0.04133860969966018,0.01033256255051857,0.006564616596678296,0.0028689561463043577,0.0025326626402122966
1979,4,1979.29,0.040604135830235144,0.04086497342840214,0.04082354130593933,0.041309230030444226,0.010352719736454503,0.006706077507676988,0.0028298390523771428,0.0024441274773312404
1979,5,1979.37,0.040744122467117554,0.04092685168954951,0.0407360855308299,0.04128898542720505,0.010235958096707224,0.006860572918061507,0.0028142180835034752,0.002350194847486015
1979,6,1979.46,0.040884607400530605,0.04102792985000756,0.04070896271602859,0.041280883786414466,0.010003510255763765,0.0069873137735438585,0.002807931767089472,0.002253111361405404
1979,7,1979.54,0.04100537029537722,0.041202984500548226,0.040743577776026614,0.04127737183545974,0.009694087897782476,0.0070419833941717715,0.002809091919795831,0.0021636247310919017
1979,8,1979.62,0.041101872892984705,0.04146937644813762,0.04080899423447126,0.041266955151129686,0.009366678740825972,0.007009234289317613,0.0028270270902941656,0.002099270588484871
1979,9,1979.71,0.04118597127687342,0.041796161320472903,0.04088009255474473,0.04124684468437291,0.009101652167689905,0.006911386847169622,0.0028696344280083157,0.0020802846700643768
1979,10,1979.79,0.041274120513259974,0.04211819815594592,0.04094706100706944,0.041226714487663414,0.00897199461592008,0.00678221444332564,0.0029356646743998317,0.0021224720267211065
1979,11,1979.87,0.04136914616632912,0.042372523500068475,0.041018842383659826,0.04122143046576673,0.008998932613852678,0.006652461728298284,0.003016813915056827,0.0022271423290932527
1979,12,1979.96,0.04145835005300414,0.04253381759500035,0.04108926813304019,0.04123766540630654,0.00915016097176403,0.006548722181439605,0.003101421668800029,0.002378409118843868
1980,1,1980.04,0.04152495663470311,0.04260524110234979,0.04113239244041047,0.041268699035767485,0.00936013613951722,0.006491359324620108,0.0031750154461367827,0.0025502573066877817
1980,2,1980.12,0.041556720280767116,0.04261631726705637,0.04112696219073919,0.04130586271913513,0.009555780402824506,0.006486179457540961,0.00323251663030624,0.0027165231732931296
1980,3,1980.21,0.04153937833998522,0.04258346103170456,0.04108359076053791,0.041346742202639244,0.009677085022730979,0.006528599642058149,0.003278921347186248,0.002855668705056496
1980,4,1980.29,0.04144953174894068,0.042502234340374735,0.041037247692226546,0.041398984749703174,0.009685961651336986,0.006606936271947812,0.0033112760066131403,0.0029516978972562915
1980,5,1980.37,0.0412573529349785,0.04235521540056407,0.04102989418140867,0.04146890660387272,0.009574614536660994,0.006696637765484233,0.0033151107350464395,0.002995396339910511
1980,6,1980.46,0.040937942219479585,0.04215092702086233,0.04107965038159388,0.04155402638805243,0.009361705810991819,0.006759325255763684,0.0032839515360941437,0.0029847246570241857
1980,7,1980.54,0.04047746614976455,0.04192687902290542,0.04118414540094817,0.041640811842931134,0.009083838264076974,0.006754133851778498,0.0032266445227314847,0.002924093206890752
1980,8,1980.62,0.03988853939329713,0.04170957183765453,0.041305423061362846,0.041711215803101644,0.008801970469451121,0.006671245979197267,0.0031591128459768024,0.002823486729354117
1980,9,1980.71,0.039210765248875575,0.04148394754216294,0.04140894510453297,0.04175553965864162,0.00860161674994375,0.006539394621775824,0.0030901714239531955,0.0026966847801060817
1980,10,1980.79,0.03849749405192968,0.041208061566734226,0.04147545958352177,0.04177664134734881,0.00855659038662431,0.006396980113301948,0.0030203518828287035,0.0025601417756131984
1980,11,1980.87,0.03779778555028748,0.040842685085582926,0.04150776435906367,0.04178302856379516,0.008680370368848273,0.006275270853222025,0.0029475913422726645,0.002428920022134119
1980,12,1980.96,0.037154075577605535,0.040384784487652495,0.041496796321260535,0.04177606780810416,0.008929678974060485,0.006199651219374514,0.0028724853976459727,0.002314356038635001
1981,1,1981.04,0.036612144806656546,0.039861005484925764,0.04141571351794498,0.041745115576790975,0.009231674695329635,0.006188790661678842,0.0027947345538031076,0.002224076188358823
1981,2,1981.12,0.036216084329108104,0.03932817026971296,0.04124556362615235,0.041680770521426096,0.009512488782128738,0.006245794713238624,0.0027207727066111656,0.002160527191587337
1981,3,1981.21,0.035995762506929714,0.0388285548670629,0.041001077093435465,0.04158279280699731,0.009714658440441169,0.006360937107713923,0.0026658186427133503,0.002120238123192136
1981,4,1981.29,0.03596334312529173,0.03837900674854332,0.04072150444654649,0.04146322960091303,0.009802398161602681,0.006516005796625786,0.002636720109620599,0.0020969618422934455
1981,5,1981.37,0.03610495348627736,0.03798217325787485,0.040459153720079785,0.04133441253149222,0.009769173834166233,0.006680813457694195,0.002629144200168106,0.0020868893714510693
1981,6,1981.46,0.03638912285472781,0.03766126672505907,0.040248035387101776,0.04120142100396524,0.009635782621599588,0.0068168853346537465,0.0026464027016827813,0.0020930247580381893
1981,7,1981.54,0.03677848487481116,0.03745847744967472,0.040103754079480164,0.041059824796245925,0.009442244368080352,0.006889137285642194,0.0027006325987190037,0.002124396760099872
1981,8,1981.62,0.03724729643420928,0.03740188147457124,0.040003967907111665,0.04090178970670556,0.009248776955089555,0.006892499046550557,0.0027962669115117245,0.002192122001203462
1981,9,1981.71,0.03778335832354939,0.037478043959360635,0.0399259931129818,0.04072769220454652,0.009131923047533972,0.00685318356988813,0.0029206483472958068,0.0023016304328279855
1981,10,1981.79,0.03837677222444323,0.03764378164204414,0.0398598850113557,0.040549518222559866,0.009152411937730857,0.006799547343917968,0.003055529959244635,0.002450030575471949
1981,11,1981.87,0.039011962288020174,0.037849086180770854,0.03981429273523712,0.04038305906064365,0.009315418331851054,0.00675148810951886,0.0031877186397653978,0.002626322948534658
1981,12,1981.96,0.03967002505124893,0.03807421620261972,0.03978491504018198,0.040235660608261135,0.009578021563813256,0.0067263894195504085,0.003305407216993988,0.0028134494738204807
1982,1,1982.04,0.040336176789137035,0.038327590483167966,0.039749849869389065,0.04010160080012119,0.009873137837600663,0.0067385534801936995,0.0033918215466648134,0.0029914529012203765
1982,2,1982.12,0.041014535443403166,0.03863964487059633,0.039687339297204194,0.03997539473729895,0.010134230700674096,0.006791797139457067,0.0034416952307217068,0.003141954183336016
1982,3,1982.21,0.041721719700744266,0.039024301144854584,0.03960186192242959,0.039859367955954184,0.010309718472701143,0.0068802854719824304,0.0034678097687757645,0.0032512657424260513
1982,4,1982.29,0.04247484426408274,0.03947639887485584,0.03951903152171104,0.03976632172989652,0.010367505801677295,0.006992139082380849,0.003484223368123165,0.0033119251408635798
1982,5,1982.37,0.043273996782734525,0.039978425879350646,0.039480071136547626,0.03970725036723817,0.010302628256476641,0.007106651419362301,0.003494752002726051,0.003324395794633623
1982,6,1982.46,0.04410625656885044,0.0405310780160916,0.039510817226018694,0.039684961819012946,0.010135076956264975,0.007196981202721542,0.003499678698160396,0.003296019646835855
1982,7,1982.54,0.044957124898461986,0.04115346779463533,0.039619448420004345,0.03969263638148026,0.009901071154083622,0.007237887112794213,0.00350124040892185,0.0032389758392092675
1982,8,1982.62,0.045823293257986855,0.04185920636742667,0.03977969656720584,0.03972059875356771,0.009656607344602863,0.007223393632122794,0.0035026079278520127,0.0031683324164594514
1982,9,1982.71,0.04671231623728455,0.042625722867174955,0.03996676335176316,0.0397674208871025,0.00947736063601771,0.007169114970734372,0.003509830560278315,0.0031022202920722966
1982,10,1982.79,0.04763302681254045,0.04340069458511843,0.040168674958396815,0.0398433281928746,0.009429145288095167,0.007091808004769414,0.003530054919172437,0.0030606318895205634
1982,11,1982.87,0.04857172562786272,0.04413419021161475,0.04039861736126258,0.039962737131984304,0.009524977542037355,0.007007900157655807,0.0035667328733969784,0.0030586564750285238
1982,12,1982.96,0.0494892354367074,0.04481405070348284,0.040660606544400714,0.040131343272808706,0.0097262891936696,0.006938734863266078,0.0036129404026616495,0.0030990433852843943
1983,1,1983.04,0.050335628289961985,0.04545578916966107,0.04094163970286087,0.040341416411177264,0.00996527890228457,0.006904728284799702,0.003653423676300919,0.00317156154905709
1983,2,1983.12,0.05107961182438225,0.046093772135107534,0.041223963958588634,0.0405856352585422,0.010170741693026267,0.006913629203623736,0.003683559391474916,0.003259593121879241
1983,3,1983.21,0.05170866745475095,0.04674539085436807,0.04151460329438639,0.04086504654893633,0.010286032089826222,0.00696051256505172,0.0037133341277787164,0.003346948389863164
1983,4,1983.29,0.05221433719678462,0.04741008172275574,0.04184324661909347,0.04119172787410477,0.010275846830358471,0.007032888242528289,0.0037487498272361034,0.0034214470690220804
1983,5,1983.37,0.052583352159611754,0.04806561827006425,0.04224840632515994,0.041574242045170885,0.010134484610036862,0.007108612293090537,0.003781894639021122,0.0034767819452394886
1983,6,1983.46,0.052804741683066925,0.04870587043669343,0.04274506561840762,0.04201075519108518,0.00988276848813684,0.007156830578635825,0.0038035651331018465,0.0035118308514210713
1983,7,1983.54,0.05287701407876742,0.04934910243889135,0.04332625806758405,0.042487448566283795,0.009559516230288025,0.007146123175210693,0.0038130032334572944,0.0035299831675026246
1983,8,1983.62,0.052823857697687965,0.050005662900888946,0.04394656892881486,0.04298583169500669,0.009229297952806055,0.007067752243915975,0.003816775118287709,0.0035373877679101776
1983,9,1983.71,0.05269396985434,0.05064192097721322,0.04456383899032055,0.04349596253219131,0.008983918304549343,0.00694231868056108,0.003822822285175501,0.003542342189334897
