# Global mole fraction growth rate for CFC-114a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-06-03 22:21:55.732892+00:00 
# Units: ppt 
Year,Month,Decimal_date,Global_mole_fraction_growth_rate,Global_mole_fraction_growth_rate_1-sigma
1978,1,1978.04,0.03583327787908322,0.001481606767830827
1978,2,1978.12,0.03627866236927531,0.0014753124373197272
1978,3,1978.21,0.03670498171995948,0.001474618584379994
1978,4,1978.29,0.037123361130408615,0.0014781818719351127
1978,5,1978.37,0.03753877317044611,0.0014833031106941197
1978,6,1978.46,0.03795155248300487,0.0014867400086114692
1978,7,1978.54,0.03836129539542388,0.0014862592731756305
1978,8,1978.62,0.03876000516929382,0.0014818531172652585
1978,9,1978.71,0.03913815989646921,0.0014766575300196642
1978,10,1978.79,0.039488729319463185,0.0014745819360998938
1978,11,1978.87,0.039811353391193335,0.0014785490745672985
1978,12,1978.96,0.040104682277673116,0.0014895520466026092
1979,1,1979.04,0.04036297979131895,0.0015071329551888829
1979,2,1979.12,0.04058996093470729,0.0015307515625051227
1979,3,1979.21,0.04079738446480608,0.0015586443245407253
1979,4,1979.29,0.04099966060675199,0.0015875328496679077
1979,5,1979.37,0.04120367393419404,0.0016133612300241002
1979,6,1979.46,0.04141101614691467,0.0016328943725452388
1979,7,1979.54,0.041622227757195006,0.001644490593128036
1979,8,1979.62,0.0418278736612892,0.0016490127421622692
1979,9,1979.71,0.042016356770970424,0.0016493463416843367
1979,10,1979.79,0.04217904745418797,0.0016485418031704751
1979,11,1979.87,0.0423151196747979,0.0016486545659542958
1979,12,1979.96,0.04242393613430747,0.0016511266768283169
1980,1,1980.04,0.04250164167269356,0.0016570715421714269
1980,2,1980.12,0.04255564563973207,0.0016671742641975029
1980,3,1980.21,0.042601558531416645,0.00168005589509571
1980,4,1980.29,0.04265689056818827,0.0016924805862551754
1980,5,1980.37,0.04273117889237847,0.0017007637572989081
1980,6,1980.46,0.04282790037161523,0.0017024690746987176
1980,7,1980.54,0.042948585209277954,0.0016966388217091641
1980,8,1980.62,0.04308253750267258,0.0016850858156854573
1980,9,1980.71,0.043215619838259695,0.0016713784044712597
1980,10,1980.79,0.043336042090468006,0.0016589911803608158
1980,11,1980.87,0.04343971075727955,0.0016501398773967257
1980,12,1980.96,0.0435230919543604,0.0016465513524828658
1981,1,1981.04,0.043579931122439124,0.0016496158398440716
1981,2,1981.12,0.04361649983673846,0.001659447208551112
1981,3,1981.21,0.04364809932916219,0.0016737725166315366
1981,4,1981.29,0.04369230776668489,0.0016887491257011739
1981,5,1981.37,0.04375901745493127,0.0017005986532786007
1981,6,1981.46,0.04385204794475273,0.00170672963590237
1981,7,1981.54,0.0439732409319357,0.0017056636327624683
1981,8,1981.62,0.04411145155856942,0.001698789428896803
1981,9,1981.71,0.04425180374894829,0.0016895920359062586
1981,10,1981.79,0.044381800530126955,0.0016817319955832258
1981,11,1981.87,0.04449686322921198,0.0016777211342509108
1981,12,1981.96,0.04459302204950013,0.0016790645942755444
1982,1,1982.04,0.04466358333277218,0.001686420836115132
1982,2,1982.12,0.04471516669793682,0.001698730829241762
1982,3,1982.21,0.0447640734376231,0.001713241363860708
1982,4,1982.29,0.0448291735039984,0.0017264040145308483
1982,5,1982.37,0.044921338789950686,0.0017349663481916581
1982,6,1982.46,0.04504486627916246,0.0017362439742970434
1982,7,1982.54,0.045201735000682544,0.0017282881474648723
1982,8,1982.62,0.04538016179880095,0.0017122681993145877
1982,9,1982.71,0.04556438015329297,0.0016924942516854757
1982,10,1982.79,0.045741017078985834,0.0016740899690048658
1982,11,1982.87,0.04590481380181304,0.0016611242703100995
1982,12,1982.96,0.04605095894394328,0.0016557583996148972
1983,1,1983.04,0.046171649209047226,0.0016586087539953566
