# Semihemispheric mole fraction growth rate for CFC-13 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-08-17 21:36:12.226647+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fraction_growth_rate_box0,Semihemispheric_mole_fraction_growth_rate_box1,Semihemispheric_mole_fraction_growth_rate_box2,Semihemispheric_mole_fraction_growth_rate_box3,Semihemispheric_mole_fraction_growth_rate_1-sigma_box0,Semihemispheric_mole_fraction_growth_rate_1-sigma_box1,Semihemispheric_mole_fraction_growth_rate_1-sigma_box2,Semihemispheric_mole_fraction_growth_rate_1-sigma_box3
1978,1,1978.04,0.07376025428963225,0.06203798382519246,0.04951393645935703,0.047627024876521776,0.011126488676561082,0.008831501246787235,0.007625472639075834,0.007530316133306394
1978,2,1978.12,0.07527386690800897,0.06323885251587032,0.050481633387173624,0.04860312652047483,0.011424282668432822,0.008764839201130607,0.007533600103507322,0.007526086342176206
1978,3,1978.21,0.07670436886260532,0.06449543443650148,0.051452250544450684,0.0495842582198215,0.011654637544596154,0.00874771344211464,0.0074045614017007886,0.007523243116559309
1978,4,1978.29,0.07807036219320734,0.06582583352278665,0.05244022205536765,0.05059142599397293,0.011773543719518716,0.008769420435097259,0.0072867902218168214,0.007517988143781043
1978,5,1978.37,0.07937695845669257,0.06720388226515514,0.053485448159594065,0.05163608827192242,0.011766049048559336,0.008811606295646894,0.0072171743663797545,0.007512077202115307
1978,6,1978.46,0.08062139556134183,0.06860045476488821,0.05461726064502564,0.05271552774721438,0.011647419825162273,0.00886645498163272,0.007199718055037222,0.007505263149703426
1978,7,1978.54,0.08180627022017493,0.07000187127095123,0.055846976142693204,0.05381446959265205,0.011459048930333783,0.008935621633829877,0.0072161962897851345,0.007490604772043349
1978,8,1978.62,0.0829583831224946,0.07140897179181542,0.05712331789929448,0.05491632023895525,0.01126547177785136,0.009011489914448346,0.007236127731216956,0.007457755142299663
1978,9,1978.71,0.08412494703322727,0.07279514125838522,0.05838393273997605,0.056017834148702796,0.011141847739875784,0.009075489715507163,0.007248437245418361,0.007405423659351961
1978,10,1978.79,0.08535923760490223,0.07410435671180757,0.059580680551441216,0.057133143517214297,0.011152031344826934,0.009102793321964531,0.007261072609963679,0.007344967084670014
1978,11,1978.87,0.08667204199377695,0.07528988009399842,0.06073056063096603,0.058279358876796396,0.011315078164362146,0.009085663344327883,0.007283020195978666,0.007294036072795809
1978,12,1978.96,0.08802288526203153,0.07635817412940651,0.06185433417305638,0.05945460849221221,0.011596350189433594,0.009043313482404525,0.0073007702732675005,0.00726352834784563
1979,1,1979.04,0.08934674830150958,0.07735100271891605,0.06294952267641833,0.06063229589616549,0.011922673028185653,0.009007168243426317,0.007283524636741802,0.0072529729224727274
