# Semihemispheric modelled mole fractions for CFC-13 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-08-17 21:36:12.188839+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_modelled_mole_fractions_box0,Semihemispheric_modelled_mole_fractions_box1,Semihemispheric_modelled_mole_fractions_box2,Semihemispheric_modelled_mole_fractions_box3,Semihemispheric_modelled_mole_fractions_box4,Semihemispheric_modelled_mole_fractions_box5,Semihemispheric_modelled_mole_fractions_box6,Semihemispheric_modelled_mole_fractions_box7,Semihemispheric_modelled_mole_fractions_box8,Semihemispheric_modelled_mole_fractions_box9,Semihemispheric_modelled_mole_fractions_box10,Semihemispheric_modelled_mole_fractions_box11,Semihemispheric_modelled_mole_fractions_1-sigma_box0,Semihemispheric_modelled_mole_fractions_1-sigma_box1,Semihemispheric_modelled_mole_fractions_1-sigma_box2,Semihemispheric_modelled_mole_fractions_1-sigma_box3
1978,1,1978.0,1.055890071973319,1.051670713431227,1.0214445056491344,1.0175872187652826,1.0455622188463876,1.0400011785142649,1.0198229579376599,1.0123443267352554,0.9324005792598271,0.930565685428007,0.9281770673491766,0.9273153086668542,0.06265324409642845,0.05069949784491276,0.03625052200889071,0.03549135794145529
1978,2,1978.08,1.0637242224358205,1.0576689118708378,1.0275857981979268,1.0224171736881413,1.050555145123051,1.043036771673364,1.0252008580693364,1.0153712492417093,0.9357088205064868,0.9336088201579594,0.9310637896248413,0.9299122552196014,0.06145059461720657,0.05226482053569244,0.0367550595248428,0.035810796415494596
1978,3,1978.17,1.0700829070830218,1.0630893246611408,1.0331511529992274,1.0270081367644512,1.0563502360357524,1.0483511648844401,1.030583852337113,1.0199111731865493,0.9389564570477338,0.9366746935906916,0.9340163102661878,0.9327359383888102,0.060766412869614705,0.05241292724218364,0.037260388175918306,0.036058687457932906
1978,4,1978.25,1.076339816680036,1.0676961835545458,1.0381568103886645,1.030162643527486,1.0635899836569191,1.057018437486786,1.0333080816010207,1.0269092839324723,0.9421174333118291,0.9398048983820564,0.9370500562195542,0.9358422225374634,0.06058655060017972,0.05185114912707716,0.03746640769385326,0.036203554727265976
1978,5,1978.33,1.083154386494071,1.0735375572804533,1.0421470689159873,1.0336131850673653,1.0711646129122914,1.0645519522536153,1.0367981437618163,1.031848528854428,0.9452720609586499,0.9430378428345798,0.9401853054157158,0.9391719847507375,0.061182173542003185,0.05221540320688471,0.037641030102556955,0.03636045220434122
1978,6,1978.42,1.0900004778193881,1.0799718431237721,1.0462229930858213,1.0375104235764327,1.0779982142932503,1.0709981026556954,1.0408951288806239,1.0358646258057966,0.9484632805540614,0.9463317919195899,0.9434603914580604,0.9425848558470593,0.06203219085823777,0.05295609745341985,0.03787886821738757,0.03656765296620401
1978,7,1978.5,1.097480198811993,1.0843280154920665,1.0457233282248166,1.0411638505756684,1.0858638064103072,1.0775084273624995,1.0511536476059435,1.0427767203756093,0.9517567991620952,0.9497111002018428,0.9468986697937456,0.9460671485436147,0.06377923608427977,0.05002917567860485,0.03793948552068518,0.03671549199763346
1978,8,1978.58,1.105292844060861,1.087332629766323,1.0479624286610523,1.0459260556999441,1.0936909594940714,1.0817353759639368,1.058405091843576,1.0498955558629044,0.9552642995424883,0.9531874862410418,0.9505133605169008,0.9496705195037356,0.06590479468335388,0.04707314925812778,0.03777266416958017,0.03675573363381593
1978,9,1978.67,1.112453887497812,1.0911943553392027,1.0525510702016705,1.051143838850335,1.1005628572100732,1.0857652160340607,1.0633201030587092,1.055281600633462,0.9589913612167185,0.9567483707792728,0.9541250132368221,0.9532750406691948,0.06730054546014694,0.045958540852256036,0.037802111762227426,0.036851572401645286
1978,10,1978.75,1.118068782819597,1.0974619036457982,1.059594862946899,1.056596140585241,1.1054330816249998,1.0935402222531054,1.0633458126608504,1.0578021577213181,0.9629046259082739,0.9604501417043684,0.9576600726520013,0.9567735050454376,0.06706774465500477,0.04742593278774808,0.03810607510012211,0.03705324580313523
1978,11,1978.83,1.1230525511420701,1.1051809067641702,1.0649193983280765,1.0609465171854828,1.1106733985218538,1.1017966479929708,1.0658452133333867,1.0603055259051313,0.9669502616968431,0.9643377313631698,0.9611228153259253,0.9600747457731508,0.06614795230908138,0.04963323403585753,0.038440228543203794,0.0372816092687203
1978,12,1978.92,1.1286827279534457,1.1120957633150381,1.0691885316848608,1.0648571225289538,1.1165981727395904,1.1088082383629019,1.0702272223913463,1.0641103378607941,0.9711126094048174,0.9683367592702073,0.9646553040158321,0.9633040091660163,0.06600042711512291,0.05101402448582976,0.03872406064902616,0.03750975447900097
