# Global mole fraction growth rate for CFC-13 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2022-08-17 21:36:12.217605+00:00 
# Units: ppt 
Year,Month,Decimal_date,Global_mole_fraction_growth_rate,Global_mole_fraction_growth_rate_1-sigma
1978,1,1978.04,0.058234799862675844,0.007566272090496533
1978,2,1978.12,0.05939936983288191,0.007568858522541466
1978,3,1978.21,0.06055907801584471,0.007588526105499735
1978,4,1978.29,0.06173196094133361,0.007617918901125104
1978,5,1978.37,0.06292559428834102,0.007646745641996109
1978,6,1978.46,0.06413865967961749,0.007666392617290455
1978,7,1978.54,0.06536739680661782,0.007673671530090069
1978,8,1978.62,0.06660174826313991,0.007667006798536923
1978,9,1978.71,0.06783046379507282,0.00764990023855955
1978,10,1978.79,0.06904435459634131,0.007631032985794781
1978,11,1978.87,0.07024296039888443,0.007622765381833805
1978,12,1978.96,0.07142250051417665,0.007633151497520679
1979,1,1979.04,0.07256989239825237,0.007661763257997562
1979,2,1979.12,0.07368460981017709,0.007704280570119324
1979,3,1979.21,0.07478189039143263,0.007753316906665371
1979,4,1979.29,0.07588658000265158,0.00779912788926407
1979,5,1979.37,0.07700950236216925,0.007830524600398835
1979,6,1979.46,0.07815021279243058,0.00783931170565913
1979,7,1979.54,0.07930535475105698,0.007823454935581729
1979,8,1979.62,0.08046015432649234,0.007784532430958724
1979,9,1979.71,0.08159806156562391,0.007730121326856528
1979,10,1979.79,0.08270662496501785,0.0076733032731556424
1979,11,1979.87,0.08378609165854996,0.00763070347042431
1979,12,1979.96,0.0848339512694564,0.007614681946603826
1980,1,1980.04,0.08583771771094663,0.007628804438875533
1980,2,1980.12,0.0868023445309588,0.007670342163699843
1980,3,1980.21,0.08775131505084782,0.0077313105455482515
1980,4,1980.29,0.08871753873035894,0.007800235774700469
1980,5,1980.37,0.0897169460121213,0.007863625317008176
1980,6,1980.46,0.09075154028906636,0.007910614488486557
1980,7,1980.54,0.0918190866418224,0.007936181019010103
1980,8,1980.62,0.09289991009289549,0.00793985135260645
1980,9,1980.71,0.09397093930615154,0.00792703296904562
1980,10,1980.79,0.09501416551024128,0.007908040788708364
1980,11,1980.87,0.09602722185165687,0.007896303783934758
1980,12,1980.96,0.09700552410616033,0.007901684176914643
1981,1,1981.04,0.09793412107589518,0.007926741322323176
1981,2,1981.12,0.09882053095066737,0.007968844295651376
1981,3,1981.21,0.09969413127296352,0.008021428217668764
1981,4,1981.29,0.1005943050527681,0.008075573350691518
1981,5,1981.37,0.10154130484997019,0.008121063653164945
1981,6,1981.46,0.10253923715840182,0.008150453849895148
1981,7,1981.54,0.10358690004099153,0.008161688327220393
1981,8,1981.62,0.10466006584970136,0.008156926083260976
1981,9,1981.71,0.10572942701377695,0.008143381296045358
1981,10,1981.79,0.10677144608288652,0.00813216331553018
1981,11,1981.87,0.1077806738608505,0.008136295441334332
1981,12,1981.96,0.1087494654470592,0.008164544351145489
1982,1,1982.04,0.10965894957421339,0.008217841276751368
1982,2,1982.12,0.11051729935655047,0.008291027344189688
1982,3,1982.21,0.11135784785251741,0.00837457096206878
1982,4,1982.29,0.11222468184942588,0.008456709585098659
1982,5,1982.37,0.11314097350296597,0.008525078554776438
1982,6,1982.46,0.1141121099402215,0.008570679484797129
1982,7,1982.54,0.11513767018408387,0.00859026586743684
1982,8,1982.62,0.11618908371524665,0.008585738940697129
1982,9,1982.71,0.11723101771542971,0.008564461227570598
1982,10,1982.79,0.11823449327934034,0.00853789604497133
1982,11,1982.87,0.11919094948645306,0.008519577061373657
1982,12,1982.96,0.12008929634140053,0.008519330042538796
1983,1,1983.04,0.12090589095565872,0.008539883881651795
1983,2,1983.12,0.12164788472688201,0.008577983695561437
1983,3,1983.21,0.12234986557891918,0.00862601098283767
1983,4,1983.29,0.12305695178270934,0.008674055490980095
1983,5,1983.37,0.12379201062070502,0.008711283383815157
1983,6,1983.46,0.12456017466642577,0.00872981259604419
1983,7,1983.54,0.12536196431486757,0.008727140926586763
1983,8,1983.62,0.12616565537901409,0.008705584414515402
1983,9,1983.71,0.1269322160524992,0.008672640675031285
1983,10,1983.79,0.127630935338889,0.008639613897909917
1983,11,1983.87,0.12825505413250193,0.008619680669091764
1983,12,1983.96,0.1287964886639048,0.008622119339121386
1984,1,1984.04,0.12923496349679606,0.008648810333278533
1984,2,1984.12,0.1295847313560519,0.008695282641286349
1984,3,1984.21,0.12988762918025432,0.008752413565521736
1984,4,1984.29,0.13019346495962747,0.008808602778588281
1984,5,1984.37,0.13052801558015611,0.008851275655347181
1984,6,1984.46,0.130898830599384,0.008870806957686828
1984,7,1984.54,0.13130883279520036,0.008863018483595365
1984,8,1984.62,0.13172335661923476,0.008828662005916194
1984,9,1984.71,0.1320986838089893,0.008773782986790504
1984,10,1984.79,0.13240024249015622,0.008708600843390807
1984,11,1984.87,0.13261954784373683,0.008646000832554698
1984,12,1984.96,0.13274890945985474,0.008596095472154458
1985,1,1985.04,0.13277056014067498,0.00856296298152948
1985,2,1985.12,0.13270518174242235,0.00854553982368699
1985,3,1985.21,0.13260087015898525,0.00853861179210266
1985,4,1985.29,0.1325112580386853,0.008534432417882622
1985,5,1985.37,0.13246560405472887,0.00852400649478053
1985,6,1985.46,0.13247484789736397,0.008500899857855685
1985,7,1985.54,0.13254487551840938,0.008463664817592153
1985,8,1985.62,0.13263888110739702,0.008414857576767305
1985,9,1985.71,0.13270810801024285,0.008361553127812643
1985,10,1985.79,0.1327120292373641,0.008314131707832576
1985,11,1985.87,0.13263563201510162,0.008284549773660055
1985,12,1985.96,0.13246578469666828,0.008280719858105218
1986,1,1986.04,0.13218107877096916,0.008302976203893087
1986,2,1986.12,0.1318012684221928,0.008345567542410769
1986,3,1986.21,0.13137299501199984,0.008398380874792772
1986,4,1986.29,0.13094632514891005,0.00844904231489313
1986,5,1986.37,0.1305493857395916,0.008484651026401922
1986,6,1986.46,0.13019471209045766,0.008495697159642199
1986,7,1986.54,0.12989125618265593,0.008478491216279737
1986,8,1986.62,0.12960391675992466,0.008434205790908698
1986,9,1986.71,0.12928505397722123,0.008369471623788342
1986,10,1986.79,0.1288957112726476,0.00829539455298174
1986,11,1986.87,0.12842154475965262,0.008225780162950594
1986,12,1986.96,0.12785183228236613,0.00817149919903007
1987,1,1987.04,0.1271707392286626,0.008137078775110157
1987,2,1987.12,0.12640399050046863,0.008121600552826732
1987,3,1987.21,0.1256013547603024,0.008119508200189286
1987,4,1987.29,0.12481297567220198,0.00812228539854979
1987,5,1987.37,0.12406871718943283,0.008120009793289569
1987,6,1987.46,0.12338408788938743,0.008105324573951654
1987,7,1987.54,0.12277057317852884,0.008075971277269313
1987,8,1987.62,0.12219481906159997,0.008033948017189265
1987,9,1987.71,0.12160944013594187,0.00798607053472946
1987,10,1987.79,0.1209741155880952,0.007942761308568885
1987,11,1987.87,0.12027063468334981,0.007916171826426531
1987,12,1987.96,0.11948582933108673,0.007914611042014696
1988,1,1988.04,0.11860438338264737,0.00793903398278352
1988,2,1988.12,0.11765177875146542,0.007984203517344246
1988,3,1988.21,0.11667526078709106,0.008040216553479857
1988,4,1988.29,0.11572102115780834,0.008094712051560708
1988,5,1988.37,0.11481783428222167,0.008134903995500436
1988,6,1988.46,0.11398209220917503,0.00815162993726185
1988,7,1988.54,0.11322640296740005,0.008141679319065639
1988,8,1988.62,0.11252026731205393,0.008107067846927236
1988,9,1988.71,0.11181850700712986,0.008055117170588353
1988,10,1988.79,0.1110811699046299,0.007997128374931413
1988,11,1988.87,0.11028729981426622,0.007946293886733917
1988,12,1988.96,0.10942140922245007,0.007912299462351925
1989,1,1989.04,0.108467646110561,0.00789793566582662
1989,2,1989.12,0.10744817218185568,0.007899640143013387
1989,3,1989.21,0.10640433612146465,0.007908697317747113
1989,4,1989.29,0.10537554788400119,0.00791345831942692
1989,5,1989.37,0.1043865515717931,0.007901811772874056
1989,6,1989.46,0.103452364274082,0.007865582123698488
1989,7,1989.54,0.10258552729030904,0.00780289055620328
1989,8,1989.62,0.1017595802838913,0.007717389764490504
1989,9,1989.71,0.10093472147620507,0.007618246064939105
1989,10,1989.79,0.10007609256295955,0.007518762311182233
1989,11,1989.87,0.09916632284296326,0.007434140872883637
1989,12,1989.96,0.09819468456193149,0.00737576673641282
1990,1,1990.04,0.09715232154436625,0.007347119618961916
1990,2,1990.12,0.0960654083948379,0.007344075595366831
1990,3,1990.21,0.09497633431192132,0.0073563853604026105
1990,4,1990.29,0.09392451925863343,0.007370492099687933
1990,5,1990.37,0.09293568362831658,0.007372580353317934
1990,6,1990.46,0.0920258113878444,0.00735312892008256
1990,7,1990.54,0.09120723130048364,0.007309401670255353
1990,8,1990.62,0.09045538327633817,0.007244497388328902
1990,9,1990.71,0.08973133822440475,0.007167522148551248
1990,10,1990.79,0.0889981612746923,0.007092126472692545
1990,11,1990.87,0.08823275884109483,0.00703377728624199
1990,12,1990.96,0.08741787027575068,0.007003391346935526
1991,1,1991.04,0.08653818988282534,0.007003068275364343
1991,2,1991.12,0.08561003897010962,0.007026840156713149
1991,3,1991.21,0.0846646399583671,0.007062550887464265
1991,4,1991.29,0.08373104021781308,0.007094846904187499
1991,5,1991.37,0.0828277127681796,0.0071084300144162674
1991,6,1991.46,0.08196674449268951,0.0070928186765449805
1991,7,1991.54,0.08115910470423628,0.0070449222741256635
1991,8,1991.62,0.08038494600396626,0.006968328384680373
1991,9,1991.71,0.07961308055513054,0.006873649643888565
1991,10,1991.79,0.0788153678216646,0.006777045155321832
1991,11,1991.87,0.07797697853207579,0.00669719674358596
1991,12,1991.96,0.07708951076813211,0.00664858548027988
1992,1,1992.04,0.07614770072759185,0.006636817791263668
1992,2,1992.12,0.07517437000104611,0.00665836299537585
1992,3,1992.21,0.0742042415692354,0.006702153023636432
1992,4,1992.29,0.07326874725441666,0.006753009539520275
1992,5,1992.37,0.07238836289270079,0.006795133560512141
1992,6,1992.46,0.0715761427822944,0.006817072580545032
1992,7,1992.54,0.07084237653126557,0.0068144044239151725
1992,8,1992.62,0.07016803700591914,0.006789511011735338
1992,9,1992.71,0.06952164904673795,0.006751317054019621
1992,10,1992.79,0.06887196913860143,0.0067133951315605156
1992,11,1992.87,0.06819781062057985,0.0066910604844385565
1992,12,1992.96,0.06748323572809635,0.006695128567584651
1993,1,1993.04,0.06671490165317559,0.006727878780771124
1993,2,1993.12,0.06590461456890225,0.006783331728577636
1993,3,1993.21,0.06507524383874412,0.006849545692693157
1993,4,1993.29,0.06424724678246026,0.006911926255948116
1993,5,1993.37,0.06343329082290243,0.00695612750651047
1993,6,1993.46,0.06264226821029995,0.006972578080612958
1993,7,1993.54,0.061883281432214,0.006958775996687524
1993,8,1993.62,0.06114163571015174,0.0069191196416848256
1993,9,1993.71,0.06039297251609589,0.006864558255543656
1993,10,1993.79,0.05961433612642507,0.006810644397420582
1993,11,1993.87,0.05879223420370887,0.006774560770529174
1993,12,1993.96,0.057918592141957416,0.006768634733480396
1994,1,1994.04,0.05698866979609406,0.006796021236536481
1994,2,1994.12,0.056019263751978035,0.006850483721530307
1994,3,1994.21,0.055034564895308176,0.0069188467634682775
1994,4,1994.29,0.05405420602220693,0.006984734563803381
1994,5,1994.37,0.05309037644876117,0.007031849718376227
1994,6,1994.46,0.0521521039266796,0.007048748463470947
1994,7,1994.54,0.05124843320615457,0.007031280177356392
1994,8,1994.62,0.05036716973610064,0.006982665905809154
1994,9,1994.71,0.049487162979926475,0.006912956636104248
1994,10,1994.79,0.04858801881319528,0.0068370509907437985
1994,11,1994.87,0.04765720781181828,0.006771943177121075
1994,12,1994.96,0.04668853397053727,0.0067304811184190575
1995,1,1995.04,0.04568100608102958,0.006717136279991386
1995,2,1995.12,0.044652727687433946,0.006727505619062698
1995,3,1995.21,0.043626951379507506,0.006750312375257574
1995,4,1995.29,0.04262176327520654,0.0067707595960338355
1995,5,1995.37,0.04164928731625605,0.006773727437439195
1995,6,1995.46,0.04071895293447531,0.006748702480185768
1995,7,1995.54,0.03983952144863244,0.006692333230055842
1995,8,1995.62,0.03900136773380264,0.006608369656795171
1995,9,1995.71,0.03818624333027348,0.006507496255093229
1995,10,1995.79,0.03737516697714663,0.006405587114948656
1995,11,1995.87,0.03655441315160508,0.006320983265924372
1995,12,1995.96,0.035716425555110176,0.006267991494912334
1996,1,1996.04,0.0348596381352556,0.006252075362265114
1996,2,1996.12,0.033998705985376146,0.006268818347910004
